	E1	E3
BMS1	393.0	646.0
BMS1P2	0.0	2.0
BMT2	171.0	254.0
BNIP1	20.0	13.0
BNIP2	464.0	736.0
BNIP3	983.0	158.0
BNIP3L	1569.0	1218.0
BOD1L1	11.0	17.0
BOLA1	7.0	4.0
BOLA2	21.0	7.0
BOLA2-SMG1P6	17.0	4.0
BOLA3	27.0	4.0
BOP1	57.0	65.0
BORA	143.0	143.0
BORCS5	17.0	21.0
BORCS6	25.0	13.0
BORCS7	4.0	18.0
BORCS8	2.0	2.0
BPGM	25.0	31.0
BPHL	11.0	9.0
BPNT1	57.0	67.0
BPNT2	24.0	6.0
BPTF	15.0	8.0
BRAF	31.0	34.0
BRAP	194.0	329.0
BRAT1	73.0	73.0
BRCA1	50.0	107.0
BRCA2	5.0	8.0
BRD1	5.0	2.0
BRD2	534.0	793.0
BRD3	2.0	2.0
BRD3OS	74.0	69.0
BRD4	24.0	22.0
BRD7	10.0	6.0
BRD8	93.0	121.0
BRD9	12.0	11.0
BRF1	13.0	26.0
BRF2	30.0	23.0
BRIP1	65.0	137.0
BRIX1	62.0	58.0
BRK1	39.0	28.0
BRMS1	38.0	32.0
BRMS1L	16.0	78.0
BROX	33.0	25.0
BRPF1	55.0	69.0
BRPF3	7.0	14.0
BRWD1	65.0	46.0
BRWD3	8.0	4.0
BSCL2	36.0	21.0
BSDC1	112.0	101.0
BSG	255.0	407.0
BST2	85.0	5.0
BTAF1	170.0	253.0
BTBD1	63.0	72.0
BTBD10	54.0	87.0
BTBD3	60.0	149.0
BTBD7	0.0	4.0
BTBD9	6.0	6.0
BTD	10.0	9.0
BTF3	477.0	204.0
BTF3L4	152.0	178.0
BTG1	2.0	50.0
BTG2	555.0	419.0
BTG3	34.0	16.0
BTK	528.0	598.0
BTLA	161.0	360.0
BTN2A1	46.0	55.0
BTN2A2	22.0	21.0
BTN3A1	112.0	71.0
BTN3A2	26.0	2.0
BTN3A3	80.0	47.0
BTNL9	4.0	13.0
BTRC	105.0	144.0
BUB1	2024.0	1758.0
BUB1B	504.0	636.0
BUB3	543.0	807.0
BUD13	25.0	27.0
BUD23	93.0	66.0
BUD31	62.0	29.0
BYSL	28.0	29.0
BZW1	1781.0	3695.0
BZW2	11.0	58.0
C10orf88	38.0	44.0
C11orf1	4.0	4.0
C11orf21	2.0	4.0
C11orf24	120.0	74.0
C11orf49	36.0	14.0
C11orf54	68.0	119.0
C11orf58	252.0	193.0
C11orf71	6.0	9.0
C11orf98	15.0	7.0
C12orf29	57.0	86.0
C12orf4	112.0	195.0
C12orf43	6.0	8.0
C12orf57	22.0	8.0
C12orf73	2.0	2.0
C12orf75	103.0	17.0
C12orf76	8.0	7.0
C14orf119	42.0	12.0
C14orf28	6.0	0.0
C14orf93	7.0	9.0
C15orf39	142.0	299.0
C15orf40	7.0	2.0
C15orf61	4.0	0.0
C15orf62	2.0	0.0
C16orf54	75.0	10.0
C16orf72	2.0	2.0
C16orf86	5.0	0.0
C16orf87	63.0	51.0
C16orf91	15.0	5.0
C16orf95	12.0	0.0
C17orf100	2.0	0.0
C17orf107	3.0	0.0
C17orf49	40.0	7.0
C17orf58	4.0	3.0
C17orf75	19.0	15.0
C17orf80	70.0	100.0
C18orf21	4.0	0.0
C18orf25	152.0	201.0
C18orf32	49.0	23.0
C18orf54	35.0	26.0
C19orf12	25.0	46.0
C19orf25	13.0	13.0
C19orf25_ENSG00000267317	0.0	4.0
C19orf44	9.0	11.0
C19orf47	11.0	5.0
C19orf48	129.0	82.0
C19orf48_ENSG00000268375	2.0	0.0
C19orf53	13.0	2.0
C19orf54	90.0	71.0
C1D	37.0	22.0
C1GALT1	39.0	47.0
C1GALT1C1	21.0	12.0
C1QBP	353.0	255.0
C1R	11.0	21.0
C1RL	8.0	8.0
C1orf109	28.0	70.0
C1orf112	4.0	9.0
C1orf131	20.0	17.0
C1orf159	9.0	2.0
C1orf174	33.0	31.0
C1orf198	27.0	18.0
C1orf21	0.0	6.0
C1orf216	21.0	26.0
C1orf35	9.0	2.0
C1orf43	214.0	90.0
C1orf50	5.0	3.0
C1orf52	8.0	16.0
C1orf74	24.0	38.0
C20orf204	6.0	0.0
C20orf27	74.0	39.0
C20orf96	2.0	0.0
C21orf91	100.0	285.0
C21orf91-OT1_C21orf91	3.0	0.0
C21orf91_C21orf91-OT1	0.0	3.0
C22orf39	41.0	63.0
C22orf46	10.0	23.0
C2CD2	14.0	23.0
C2CD3	64.0	112.0
C2CD5	222.0	330.0
C2orf27A	5.0	4.0
C2orf42	20.0	8.0
C2orf49	0.0	2.0
C2orf68	10.0	21.0
C2orf69	30.0	24.0
C2orf74	4.0	3.0
C2orf76	6.0	2.0
C2orf81	13.0	3.0
C2orf88	2.0	13.0
C3	0.0	3.0
C3orf18	2.0	2.0
C3orf20	0.0	2.0
C3orf33	3.0	3.0
C3orf38	127.0	146.0
C3orf52	0.0	2.0
C4B	0.0	5.0
C4orf3	119.0	73.0
C4orf33	28.0	34.0
C4orf46	196.0	407.0
C4orf48	6.0	0.0
C5	6.0	0.0
C5orf15	351.0	287.0
C5orf22	386.0	503.0
C5orf24	37.0	22.0
C5orf34	13.0	17.0
C5orf51	290.0	513.0
C5orf63	0.0	3.0
C6orf120	53.0	135.0
C6orf136	2.0	8.0
C6orf223	3.0	0.0
C6orf47	56.0	83.0
C6orf47_BAG6	8.0	8.0
C6orf62	14.0	43.0
C6orf89	81.0	76.0
C7orf25	4.0	2.0
C7orf31	9.0	19.0
C7orf50	158.0	83.0
C8orf33	86.0	118.0
C8orf44	2.0	0.0
C8orf76	13.0	10.0
C8orf88	7.0	8.0
C9orf64	51.0	74.0
C9orf72	34.0	15.0
C9orf78	49.0	32.0
C9orf85	13.0	34.0
CA11	2.0	0.0
CA13	0.0	2.0
CA2	10.0	2.0
CA5BP1	3.0	2.0
CAAP1	80.0	103.0
CAB39	42.0	37.0
CAB39L	27.0	46.0
CABIN1	114.0	103.0
CABLES1	10.0	4.0
CABP1	0.0	3.0
CACFD1	9.0	13.0
CACNA1D	2.0	0.0
CACNA1E	4.0	4.0
CACNB1	2.0	2.0
CACNB2	10.0	0.0
CACNB4	2.0	150.0
CACUL1	88.0	25.0
CACYBP	136.0	82.0
CAD	80.0	167.0
CADM1	17.0	389.0
CAD_ATRAID	325.0	840.0
CALCOCO1	70.0	85.0
CALCOCO2	315.0	218.0
CALCRL	6.0	108.0
CALHM2	48.0	23.0
CALHM6	23.0	0.0
CALM1	315.0	288.0
CALM2	397.0	198.0
CALM3	1246.0	1082.0
CALR	1311.0	1140.0
CALU	460.0	557.0
CAMK1D	11.0	2.0
CAMK2D	703.0	662.0
CAMK2G	23.0	11.0
CAMK4	109.0	54.0
CAMKK1	7.0	3.0
CAMKK2	81.0	190.0
CAMKMT	8.0	7.0
CAMLG	13.0	4.0
CAMSAP1	10.0	16.0
CAMSAP2	0.0	4.0
CAMTA1	23.0	0.0
CAMTA2	135.0	185.0
CAND1	1738.0	2820.0
CAND2	2.0	5.0
CANT1	335.0	423.0
CANX	7239.0	14774.0
CAP1	679.0	808.0
CAPG	69.0	4.0
CAPN1	604.0	637.0
CAPN15	0.0	11.0
CAPN7	118.0	149.0
CAPNS1	5.0	3.0
CAPRIN1	1945.0	3253.0
CAPS2	0.0	5.0
CAPZA1	1109.0	2051.0
CAPZA2	846.0	1107.0
CAPZB	558.0	464.0
CARD11	26.0	0.0
CARD19	5.0	0.0
CARD6	2.0	24.0
CARD8	121.0	112.0
CARD9	3.0	0.0
CARF	5.0	3.0
CARHSP1	102.0	77.0
CARM1	54.0	29.0
CARMIL1	6.0	6.0
CARMIL3	0.0	2.0
CARNMT1	114.0	179.0
CARS1	231.0	174.0
CASC3	568.0	671.0
CASD1	4.0	9.0
CASK	2.0	0.0
CASP1	10.0	25.0
CASP10	58.0	18.0
CASP2	140.0	141.0
CASP3	334.0	699.0
CASP4	34.0	21.0
CASP6	19.0	19.0
CASP7	126.0	139.0
CASP8	19.0	4.0
CASP8AP2	15.0	12.0
CASP9	10.0	10.0
CAST	499.0	413.0
CASTOR1	2.0	0.0
CAT	173.0	214.0
CAV1	41.0	0.0
CAV2	5.0	0.0
CAVIN1	17.0	0.0
CAVIN2	0.0	3.0
CBFA2T3	122.0	210.0
CBFB	69.0	141.0
CBL	75.0	74.0
CBLB	262.0	503.0
CBLL1	179.0	255.0
CBLL1-AS1	0.0	2.0
CBLN3	4.0	6.0
CBR1	51.0	12.0
CBR4	92.0	192.0
CBS	11.0	0.0
CBWD1	104.0	124.0
CBWD2	9.0	19.0
CBWD3	27.0	8.0
CBWD5	2.0	4.0
CBWD6	0.0	4.0
CBX1	181.0	181.0
CBX1_ENSG00000278765	7.0	0.0
CBX2	5.0	0.0
CBX3	160.0	188.0
CBX5	143.0	258.0
CBX6	23.0	37.0
CBX7	9.0	12.0
CBX8	0.0	2.0
CBY1	3.0	0.0
CC2D1A	26.0	23.0
CC2D1B	15.0	48.0
CC2D2A	0.0	2.0
CCAR1	257.0	353.0
CCAR2	279.0	599.0
CCDC103	2.0	0.0
CCDC106	22.0	10.0
CCDC107	17.0	0.0
CCDC112	14.0	0.0
CCDC113	21.0	10.0
CCDC115	38.0	22.0
CCDC117	595.0	723.0
CCDC12	28.0	11.0
CCDC120	2.0	0.0
CCDC121	2.0	0.0
CCDC122	3.0	2.0
CCDC124	30.0	12.0
CCDC125	2.0	0.0
CCDC126	28.0	36.0
CCDC127	18.0	42.0
CCDC134	46.0	141.0
CCDC137	6.0	6.0
CCDC138	19.0	27.0
CCDC14	47.0	115.0
CCDC141	6.0	2.0
CCDC142	6.0	5.0
CCDC144B	6.0	4.0
CCDC152	73.0	5.0
CCDC159	2.0	0.0
CCDC163	19.0	3.0
CCDC167	25.0	2.0
CCDC171	2.0	3.0
CCDC173	2.0	0.0
CCDC174	30.0	15.0
CCDC18	11.0	2.0
CCDC18-AS1	5.0	2.0
CCDC186	7.0	10.0
CCDC191	4.0	0.0
CCDC198	2.0	0.0
CCDC22	5.0	43.0
CCDC25	169.0	242.0
CCDC28A	31.0	9.0
CCDC28B	41.0	13.0
CCDC32	150.0	48.0
CCDC34	4.0	9.0
CCDC43	38.0	31.0
CCDC47	717.0	1157.0
CCDC50	341.0	303.0
CCDC51	30.0	0.0
CCDC57	2.0	2.0
CCDC59	7.0	2.0
CCDC6	326.0	439.0
CCDC66	2.0	5.0
CCDC69	604.0	500.0
CCDC71	17.0	3.0
CCDC74A	4.0	0.0
CCDC77	41.0	23.0
CCDC82	103.0	115.0
CCDC85A	0.0	8.0
CCDC85B	36.0	11.0
CCDC86	97.0	83.0
CCDC88A	71.0	146.0
CCDC88B	0.0	2.0
CCDC88C	41.0	45.0
CCDC90B	40.0	28.0
CCDC91	15.0	25.0
CCDC93	85.0	138.0
CCDC97	61.0	163.0
CCHCR1	147.0	66.0
CCL17	2.0	0.0
CCL22	3619.0	1146.0
CCL25	2.0	0.0
CCL28	4.0	0.0
CCL3	312.0	95.0
CCL3L3	2.0	0.0
CCL4	108.0	19.0
CCL4L2	14.0	0.0
CCL5	7.0	0.0
CCM2	16.0	6.0
CCNA1	8.0	0.0
CCNA2	277.0	186.0
CCNB1	396.0	221.0
CCNB1IP1	18.0	6.0
CCNB2	254.0	93.0
CCNC	347.0	566.0
CCND1	10.0	31.0
CCND2	5471.0	5008.0
CCND3	134.0	69.0
CCNDBP1	82.0	45.0
CCNDBP1_TMEM62	0.0	2.0
CCNE1	9.0	6.0
CCNE2	13.0	89.0
CCNF	281.0	408.0
CCNG1	206.0	276.0
CCNG2	73.0	7.0
CCNH	49.0	27.0
CCNI	206.0	110.0
CCNI2	98.0	19.0
CCNJ	12.0	50.0
CCNJL	0.0	2.0
CCNK	265.0	314.0
CCNL1	82.0	138.0
CCNL2	44.0	63.0
CCNT1	164.0	218.0
CCNT2	25.0	40.0
CCNT2-AS1	0.0	7.0
CCP110	255.0	255.0
CCPG1	41.0	73.0
CCR1	25.0	9.0
CCR10	26.0	39.0
CCR2	6.0	4.0
CCR6	78.0	96.0
CCR7	319.0	73.0
CCS	20.0	9.0
CCSAP	16.0	0.0
CCSER1	4.0	9.0
CCSER2	13.0	16.0
CCT2	455.0	622.0
CCT3	752.0	684.0
CCT4	460.0	562.0
CCT5	703.0	736.0
CCT6A	622.0	1104.0
CCT6B	5.0	2.0
CCT6P1	0.0	2.0
CCT7	402.0	374.0
CCT8	904.0	670.0
CCZ1	30.0	17.0
CD101	6.0	15.0
CD109	95.0	125.0
CD151	54.0	18.0
CD163L1	2.0	10.0
CD164	3269.0	5026.0
CD180	189.0	20.0
CD19	46.0	49.0
CD1C	3.0	0.0
CD200	13.0	2.0
CD200R1	0.0	28.0
CD22	815.0	1126.0
CD226	206.0	148.0
CD22_ENSG00000269553	0.0	4.0
CD24	20.0	0.0
CD244	10.0	0.0
CD27	111.0	75.0
CD27-AS1	4.0	0.0
CD27-AS1_VAMP1	3.0	0.0
CD274	245.0	157.0
CD276	2.0	0.0
CD28	48.0	53.0
CD2AP	79.0	76.0
CD2BP2	33.0	49.0
CD300A	184.0	52.0
CD302	39.0	11.0
CD320	25.0	20.0
CD37	92.0	28.0
CD38	234.0	23.0
CD4	3.0	3.0
CD40	104.0	20.0
CD44	588.0	1540.0
CD46	534.0	715.0
CD47	273.0	275.0
CD48	550.0	280.0
CD5	2.0	0.0
CD52	62.0	7.0
CD53	638.0	607.0
CD55	83.0	9.0
CD58	57.0	49.0
CD58_ATP1A1-AS1	2.0	0.0
CD58_ENSG00000224950	0.0	4.0
CD59	359.0	230.0
CD6	5.0	14.0
CD63	40.0	12.0
CD68	15.0	0.0
CD69	270.0	60.0
CD70	166.0	37.0
CD72	6.0	2.0
CD74	4653.0	4472.0
CD79A	366.0	171.0
CD79B	141.0	46.0
CD80	119.0	90.0
CD81	14.0	2.0
CD82	109.0	15.0
CD83	203.0	70.0
CD83_ENSG00000286281	0.0	2.0
CD84	17.0	35.0
CD86	93.0	28.0
CD9	25.0	3.0
CD93	2.0	10.0
CD96	11.0	0.0
CD99	95.0	61.0
CD99L2	118.0	193.0
CDADC1	2.0	9.0
CDC123	122.0	107.0
CDC14A	28.0	22.0
CDC14B	0.0	2.0
CDC16	2.0	14.0
CDC20	261.0	169.0
CDC23	307.0	441.0
CDC25A	12.0	21.0
CDC25B	230.0	201.0
CDC25C	55.0	21.0
CDC26	53.0	26.0
CDC27	214.0	237.0
CDC37	73.0	52.0
CDC37L1	9.0	26.0
CDC40	160.0	172.0
CDC42	845.0	811.0
CDC42BPA	2.0	0.0
CDC42EP2	0.0	2.0
CDC42EP3	51.0	66.0
CDC42EP4	87.0	46.0
CDC42SE1	30.0	51.0
CDC42SE2	2841.0	2416.0
CDC45	66.0	55.0
CDC5L	52.0	26.0
CDC6	160.0	274.0
CDC7	126.0	242.0
CDC73	100.0	133.0
CDCA2	105.0	130.0
CDCA3	32.0	18.0
CDCA4	221.0	208.0
CDCA5	134.0	130.0
CDCA7	71.0	64.0
CDCA7L	280.0	172.0
CDCA8	376.0	254.0
CDCP1	30.0	0.0
CDH1	78.0	77.0
CDH17	0.0	223.0
CDHR1	2.0	12.0
CDIN1	47.0	72.0
CDIP1	165.0	18.0
CDIPT	19.0	5.0
CDK1	274.0	225.0
CDK10	15.0	18.0
CDK11A	9.0	3.0
CDK11B	40.0	54.0
CDK12	88.0	233.0
CDK13	16.0	10.0
CDK14	83.0	610.0
CDK16	155.0	102.0
CDK17	462.0	468.0
CDK19	25.0	58.0
CDK2	242.0	211.0
CDK2AP2	56.0	26.0
CDK4	108.0	62.0
CDK5R1	36.0	56.0
CDK5R1_PSMD11	6.0	18.0
CDK5RAP1	47.0	71.0
CDK5RAP2	146.0	192.0
CDK5RAP3	144.0	134.0
CDK6	30.0	134.0
CDK7	28.0	10.0
CDK8	87.0	107.0
CDK9	13.0	21.0
CDKAL1	240.0	211.0
CDKL1	0.0	4.0
CDKL5	6.0	39.0
CDKN1A	91.0	433.0
CDKN1B	158.0	52.0
CDKN2A	10.0	6.0
CDKN2AIP	72.0	167.0
CDKN2AIPNL	22.0	10.0
CDKN2C	22.0	6.0
CDKN2D	11.0	3.0
CDKN3	39.0	7.0
CDON	0.0	4.0
CDPF1	10.0	5.0
CDR2	12.0	9.0
CDS2	163.0	199.0
CDV3	83.0	74.0
CDYL	11.0	9.0
CDYL2	0.0	21.0
CEACAM1	6.0	3.0
CEACAM21	10.0	7.0
CEBPG	103.0	180.0
CEBPZ	277.0	456.0
CEBPZOS	6.0	3.0
CECR7	31.0	24.0
CECR7_ENSG00000273203	4.0	0.0
CELF1	338.0	466.0
CELF2	356.0	567.0
CELSR3	2.0	3.0
CEMIP2	65.0	17.0
CENATAC	0.0	2.0
CEND1	3.0	7.0
CENPA	2.0	0.0
CENPBD1	29.0	26.0
CENPBD1P1	2.0	0.0
CENPBD1P1_MZF1-AS1	0.0	4.0
CENPC	23.0	40.0
CENPE	16.0	2.0
CENPF	43.0	83.0
CENPH	43.0	16.0
CENPI	21.0	14.0
CENPJ	100.0	88.0
CENPK	73.0	48.0
CENPL	27.0	33.0
CENPM	29.0	11.0
CENPN	29.0	29.0
CENPO	64.0	130.0
CENPP	14.0	20.0
CENPQ	24.0	19.0
CENPS	5.0	2.0
CENPT	22.0	9.0
CENPU	58.0	53.0
CENPV	0.0	4.0
CENPW	20.0	2.0
CENPX	9.0	6.0
CEP104	4.0	4.0
CEP120	23.0	28.0
CEP128	26.0	34.0
CEP131	31.0	56.0
CEP135	4.0	2.0
CEP152	31.0	35.0
CEP162	8.0	9.0
CEP164	4.0	16.0
CEP19	9.0	4.0
CEP192	133.0	104.0
CEP20	233.0	217.0
CEP250	148.0	248.0
CEP250-AS1	0.0	14.0
CEP290	14.0	2.0
CEP295	8.0	4.0
CEP350	2.0	6.0
CEP41	48.0	68.0
CEP43	81.0	82.0
CEP44	182.0	222.0
CEP55	9.0	7.0
CEP57	347.0	233.0
CEP57L1	28.0	24.0
CEP63	41.0	8.0
CEP68	15.0	11.0
CEP70	12.0	7.0
CEP72	46.0	46.0
CEP76	29.0	11.0
CEP78	67.0	106.0
CEP83	4.0	18.0
CEP85	88.0	151.0
CEP85L	3.0	12.0
CEP89	24.0	17.0
CEP95	17.0	17.0
CEP97	13.0	16.0
CEPT1	159.0	287.0
CERCAM	15.0	10.0
CERK	7.0	3.0
CERNA2	114.0	221.0
CERS2	21.0	38.0
CERS4	25.0	4.0
CERS5	26.0	34.0
CERS6	17.0	39.0
CERT1	158.0	147.0
CES2	9.0	17.0
CES3	2.0	3.0
CETN2	20.0	14.0
CETN3	25.0	15.0
CETN3_ENSG00000260871	0.0	2.0
CFAP20	65.0	15.0
CFAP20DC	0.0	8.0
CFAP251	2.0	0.0
CFAP298	60.0	37.0
CFAP36	21.0	3.0
CFAP418	6.0	4.0
CFAP54	7.0	0.0
CFAP57	0.0	2.0
CFAP97	8.0	4.0
CFDP1	52.0	13.0
CFL1	1127.0	706.0
CFL2	21.0	45.0
CFLAR	194.0	126.0
CGAS	13.0	10.0
CGGBP1	863.0	1012.0
CGN	9.0	4.0
CGRRF1	10.0	14.0
CHAC1	10.0	3.0
CHAC2	14.0	17.0
CHAF1A	4.0	6.0
CHAF1B	87.0	97.0
CHAMP1	520.0	915.0
CHCHD1	10.0	0.0
CHCHD10	9.0	0.0
CHCHD2	348.0	139.0
CHCHD3	178.0	156.0
CHCHD4	6.0	3.0
CHCHD5	7.0	0.0
CHCHD6	3.0	0.0
CHCHD7	46.0	47.0
CHD1	40.0	64.0
CHD1L	269.0	296.0
CHD2	138.0	60.0
CHD3	40.0	77.0
CHD4	371.0	463.0
CHD6	31.0	44.0
CHD7	19.0	9.0
CHD8	184.0	281.0
CHD9	55.0	69.0
CHDH	67.0	4.0
CHEK1	90.0	153.0
CHEK2	50.0	35.0
CHERP	362.0	566.0
CHFR	100.0	194.0
CHI3L1	5.0	0.0
CHI3L2	372.0	352.0
CHIC1	7.0	42.0
CHIC2	70.0	102.0
CHID1	26.0	21.0
CHKB	23.0	14.0
CHL1	25.0	0.0
CHM	55.0	91.0
CHMP1A	245.0	242.0
CHMP1B	101.0	132.0
CHMP2A	57.0	22.0
CHMP2B	89.0	114.0
CHMP3	34.0	39.0
CHMP4A	51.0	33.0
CHMP4B	15.0	4.0
CHMP4C	4.0	2.0
CHMP5	261.0	68.0
CHMP6	32.0	19.0
CHMP7	113.0	68.0
CHMP7_ENSG00000289584	2.0	0.0
CHODL	2.0	0.0
CHORDC1	78.0	184.0
CHP1	45.0	110.0
CHPF	45.0	62.0
CHPF2	215.0	372.0
CHPT1	0.0	3.0
CHRAC1	128.0	146.0
CHRNA6	0.0	12.0
CHRNB1	7.0	2.0
CHROMR	4.0	4.0
CHST10	3.0	4.0
CHST11	29.0	6.0
CHST12	68.0	40.0
CHST15	4.0	2.0
CHST4	0.0	6.0
CHST7	13.0	2.0
CHSY1	44.0	19.0
CHTF18	42.0	24.0
CHTF8	371.0	413.0
CHTOP	109.0	108.0
CHUK	25.0	2.0
CHURC1	27.0	16.0
CHURC1-FNTB	7.0	2.0
CIAO1	82.0	65.0
CIAO2A	45.0	33.0
CIAO2B	0.0	3.0
CIAO3	37.0	18.0
CIAPIN1	51.0	57.0
CIB1	17.0	13.0
CIC	15.0	24.0
CIDECP1	5.0	0.0
CIITA	98.0	566.0
CILK1	38.0	66.0
CINP	26.0	3.0
CIP2A	157.0	178.0
CIPC	165.0	262.0
CIR1	56.0	30.0
CIRBP	161.0	122.0
CISD1	42.0	11.0
CISD2	72.0	67.0
CISD3	3.0	0.0
CISH	9.0	0.0
CIT	154.0	99.0
CITED2	6.0	6.0
CIZ1	4.0	12.0
CKAP2	426.0	712.0
CKAP2L	55.0	56.0
CKAP5	757.0	900.0
CKB	18.0	0.0
CKLF_CMTM1	0.0	4.0
CKMT2-AS1	10.0	23.0
CKS1B	188.0	46.0
CKS2	102.0	34.0
CLASP1	233.0	315.0
CLASP1-AS1	3.0	0.0
CLASP2	318.0	490.0
CLASRP	28.0	11.0
CLBA1	0.0	4.0
CLCC1	121.0	175.0
CLCF1	2.0	0.0
CLCN3	141.0	165.0
CLCN4	0.0	28.0
CLCN6	76.0	41.0
CLCN7	8.0	6.0
CLDN1	0.0	60.0
CLDN12	81.0	87.0
CLDN14	8.0	10.0
CLDN15_FIS1	0.0	6.0
CLDN16	0.0	20.0
CLDN23	2.0	0.0
CLDND1	605.0	472.0
CLEC16A	250.0	344.0
CLEC17A	15.0	4.0
CLEC2B	6.0	2.0
CLEC2D	97.0	20.0
CLEC2D_NPM1P7	51.0	32.0
CLEC7A	0.0	3.0
CLECL1	72.0	68.0
CLIC1	206.0	95.0
CLIC2	11.0	8.0
CLIC4	1349.0	954.0
CLIC6	2.0	2.0
CLINT1	315.0	296.0
CLIP1	20.0	44.0
CLIP2	5.0	55.0
CLIP3	2.0	6.0
CLIP4	46.0	76.0
CLK1	40.0	22.0
CLK2	6.0	5.0
CLK3	110.0	48.0
CLK4	31.0	16.0
CLMN	4.0	3.0
CLN3	21.0	14.0
CLN5	28.0	53.0
CLN6	33.0	36.0
CLN8	7.0	5.0
CLN8-AS1	3.0	3.0
CLNS1A	65.0	47.0
CLOCK	11.0	25.0
CLP1	54.0	47.0
CLPB	69.0	50.0
CLPP	23.0	10.0
CLPTM1	105.0	101.0
CLPTM1L	4.0	13.0
CLPX	115.0	116.0
CLSPN	28.0	12.0
CLSTN1	51.0	30.0
CLSTN3	47.0	112.0
CLTA	71.0	44.0
CLTB	3.0	0.0
CLTC	3508.0	4940.0
CLTCL1	2.0	0.0
CLU	3.0	0.0
CLUAP1	8.0	7.0
CLUH	81.0	109.0
CLUHP3	3.0	0.0
CLYBL	4.0	5.0
CMAHP	3.0	28.0
CMAS	101.0	89.0
CMBL	0.0	9.0
CMC1	7.0	0.0
CMC2	14.0	7.0
CMC4	26.0	5.0
CMIP	0.0	4.0
CMKLR1	9.0	29.0
CMPK1	717.0	1062.0
CMPK2	40.0	10.0
CMSS1	18.0	7.0
CMTM6	61.0	201.0
CMTR1	770.0	963.0
CMTR2	350.0	643.0
CNBP	996.0	875.0
CNDP2	179.0	364.0
CNEP1R1	41.0	42.0
CNIH1	108.0	90.0
CNIH4	33.0	2.0
CNKSR2	2.0	4.0
CNKSR3	9.0	3.0
CNN2	737.0	932.0
CNN2P9	3.0	2.0
CNN3	112.0	26.0
CNNM4	4.0	5.0
CNOT1	1823.0	2158.0
CNOT10	68.0	149.0
CNOT2	195.0	174.0
CNOT3	121.0	131.0
CNOT4	117.0	200.0
CNOT6	15.0	7.0
CNOT6L	26.0	130.0
CNOT7	325.0	488.0
CNOT8	326.0	266.0
CNOT9	58.0	88.0
CNP	185.0	203.0
CNPPD1	128.0	97.0
CNPY2	3.0	17.0
CNPY3	96.0	40.0
CNPY4	2.0	3.0
CNR1	0.0	20.0
CNR2	31.0	19.0
CNTLN	2.0	5.0
CNTNAP1	47.0	39.0
CNTNAP1_ENSG00000267042	0.0	64.0
CNTNAP3	0.0	2.0
CNTRL	26.0	30.0
CNTROB	48.0	44.0
COA1	29.0	17.0
COA3	10.0	8.0
COA4	15.0	7.0
COA5	18.0	32.0
COA6	25.0	6.0
COA7	11.0	66.0
COA8	27.0	7.0
COASY	210.0	146.0
COCH	96.0	190.0
COG1	142.0	168.0
COG2	115.0	242.0
COG3	169.0	308.0
COG4	247.0	181.0
COG5	215.0	321.0
COG6	366.0	382.0
COG7	102.0	94.0
COG8	56.0	53.0
COIL	70.0	73.0
COL19A1	4.0	0.0
COL24A1	0.0	2.0
COL4A1	4.0	0.0
COL4A3	0.0	3.0
COL4A5	0.0	2.0
COL5A1	152.0	6.0
COL5A2	2.0	0.0
COL5A2_ENSG00000288866	0.0	2.0
COL9A2	10.0	4.0
COL9A3	8.0	0.0
COLGALT1	120.0	166.0
COMMD1	12.0	2.0
COMMD10	60.0	39.0
COMMD10_SEMA6A-AS1	0.0	2.0
COMMD1_B3GNT2	23.0	0.0
COMMD2	90.0	185.0
COMMD3	31.0	22.0
COMMD4	23.0	17.0
COMMD5	30.0	13.0
COMMD6	2.0	0.0
COMMD7	25.0	9.0
COMMD8	71.0	69.0
COMMD9	30.0	16.0
COMT	44.0	36.0
COMTD1	10.0	2.0
COP1	8.0	14.0
COPA	3831.0	4510.0
COPB1	1404.0	2174.0
COPB2	1126.0	1865.0
COPE	176.0	96.0
COPG1	950.0	944.0
COPG2	24.0	44.0
COPS2	280.0	389.0
COPS3	110.0	116.0
COPS4	97.0	82.0
COPS5	101.0	59.0
COPS6	78.0	26.0
COPS7A	93.0	61.0
COPS7B	79.0	58.0
COPS8	97.0	78.0
COPZ1	205.0	178.0
COQ10B	43.0	63.0
COQ2	28.0	38.0
COQ3	25.0	9.0
COQ4	12.0	22.0
COQ5	72.0	43.0
COQ6	23.0	16.0
COQ7	32.0	35.0
COQ8A	109.0	89.0
COQ8B	46.0	14.0
COQ9	38.0	25.0
CORO1A	962.0	920.0
CORO1B	33.0	2.0
CORO1C	2870.0	3152.0
CORO2B	2.0	0.0
CORO6	2.0	0.0
CORO7	444.0	351.0
CORO7-PAM16	3.0	6.0
COTL1	1687.0	1686.0
COX10	66.0	99.0
COX10-AS1	10.0	21.0
COX11	139.0	124.0
COX11_ENSG00000279059	8.0	0.0
COX14	4.0	0.0
COX15	264.0	418.0
COX16	41.0	22.0
COX17	52.0	6.0
COX18	8.0	0.0
COX19	23.0	46.0
COX20	17.0	34.0
COX4I1	163.0	73.0
COX5A	50.0	26.0
COX5B	31.0	9.0
COX6A1	64.0	25.0
COX6B1	68.0	10.0
COX6C	56.0	14.0
COX7A2	109.0	22.0
COX7A2L	116.0	61.0
COX7B	31.0	13.0
COX7C	63.0	11.0
COX8A	64.0	15.0
