gene	COUNT(id)
EFCAB11	6
RPL8	6
RPL36	6
FAM193A	6
LZTFL1	6
EFCAB2	6
LIX1L	6
CCDC18-AS1	6
EFHC1	6
PSRC1	6
RPL41	6
VPS37B	6
EIF6	6
LNX2	6
EEF1E1	6
JRKL	6
TGFBR1	6
ZNF439	6
PTP4A2	6
EMC3	6
C2orf27A	6
NAPA-AS1	6
C22orf46	6
ENDOD1	6
C20orf27	6
UBN1	6
EMC6	6
EMC8	6
THAP4	6
THAP6	6
PHC1	6
FBXO4	6
C1R	6
FBXO6	6
NBDY	6
C19orf47	6
SLC35A1	6
ELP6	6
FAU	6
C4orf3	6
LOXL3	6
MYORG	6
TDRD7	6
FAM78A	6
MZF1	6
FAM83D	6
SLC2A6	6
TECPR1	6
FAM83G	6
PTGER4	6
JMJD6	6
ELP5	6
LRP12	6
RPL19	6
TUT1	6
JARID2	6
ELOVL7	6
NAB2	6
FARS2	6
NABP2	6
TUSC2	6
PPP2R5B	6
TBC1D32	6
SLC41A3	6
PSMD10	6
MRPS21	6
KIAA0100	6
PPP3CA	6
CDK9	6
UBL4A	6
PIMREG	6
SLC4A1AP	6
TAB1	6
MRPS5	6
F2R	6
PSMC3IP	6
RPS4X	6
RPS3A	6
RPS27A	6
RPS24	6
UQCR10	6
TADA3	6
ZNF461	6
CDC26	6
CDC25A	6
CDKN2C	6
SLC5A3	6
ECI2	6
RPS8	6
VPS28	6
PSMB9	6
ZNF490_ENSG00000269693	6
EXOC3	6
CEBPZOS	6
MRPL46	6
DYRK4	6
SIPA1L3	6
UBIAD1	6
SYS1	6
EXOSC2	6
MRPL49	6
MRPL52	6
PITPNB	6
PPFIA1	6
LYPLA2	6
CDYL	6
KIAA0895L	6
CDPF1	6
TXNRD2	6
FAM102A	6
CDH1	6
CD79A	6
ZBED5-AS1	6
MTA1	6
LIPE	6
UBR4	6
CD302	6
PSMD9	6
PSMD8	6
ZFP3	6
PSMD7	6
PSME1	6
MTERF3	6
CD79B	6
TAPBPL	6
ENSG00000228801	6
EDF1	6
CCSER1	6
SLA2	6
CD81	6
VAMP1	6
ZFP37	6
PAPLN	5
RASGEF1A	5
PPIL4	5
POLR3GL	5
UBTD2	5
PRDX6	5
SIRPA	5
RBM15B	5
SMIM29	5
TSPAN4	5
TRMT6	5
SH2D3A	5
UBXN1	5
PPDPF	5
PARS2	5
SIAE	5
PARP12	5
RBIS	5
SIK1	5
UBR3	5
SLC41A1	5
PPCDC	5
SH2B3	5
SLC31A1	5
TRMT10B	5
SLC9A9	5
SLC25A24	5
PPWD1	5
PPTC7	5
TRIM66	5
TSNARE1	5
SIAH1	5
TRIM9	5
SMCO4	5
POM121	5
RANBP10	5
UBL5	5
PPP5C	5
SLC27A1	5
SLC47A1	5
TTC14	5
UBQLN4	5
UBXN6	5
PPME1	5
SLC46A1	5
RAPGEF1	5
SLC25A51	5
POU2F1	5
TRIM56	5
SIT1	5
PPP1R26	5
SIVA1	5
SMAD4	5
PPP3CB	5
SLC4A8	5
TRIM28	5
PPP1R3B	5
PPP1R13L	5
SLC25A1	5
PQBP1	5
SLC15A3	5
SH3YL1	5
RAB5IF	5
UBL7-DT_ARID3B	5
SLC24A1	5
SLC12A7	5
SMYD3	5
URI1	5
POLR2K	5
UQCR11	5
PTPRG-AS1	5
TAMM41	5
PEPD	5
RPP14	5
PIGW	5
TARS1-DT	5
VAC14	5
PSME4	5
TASL	5
TASOR2	5
TASP1	5
TATDN1	5
UQCRC1	5
TBC1D20	5
UXT-AS1	5
PEX16	5
PTPRA	5
RPP25	5
TMEM11	5
PITHD1	5
PIK3CD	5
PDRG1	5
PIP5K1C	5
TMEM179B	5
TMEM175	5
PIP4P1	5
PIP4K2A	5
RIDA	5
TTYH3	5
PSMC4	5
SZT2	5
PIM3	5
TADA1	5
RNASEH1-AS1	5
TMEM127	5
RPS10	5
TXNIP	5
PSMD4	5
TBC1D9	5
TM7SF2	5
TBCD	5
TLR9	5
PGGHG	5
UROS	5
TEDC2	5
TENT4A	5
PHF5A	5
PHF23	5
PTGS1	5
RPL13A	5
TGDS	5
RPL12	5
TIGD7	5
PHF10	5
TIGD2	5
RPF1	5
TIAM2	5
THAP8	5
THOC6	5
RNF43	5
TIRAP	5
RPL23A	5
TWF2	5
PFDN5	5
RPL34	5
TLR4	5
TBXAS1	5
VPS54	5
TBXT	5
RNF185	5
PI4KA	5
USF1	5
TLE5	5
TCEAL1	5
TCEAL3	5
TCEAL4	5
PGAP1	5
PHLPP1	5
TCL6	5
RPS7	5
RHOQ	5
PRIM2	5
SNRPG	5
SEPTIN7-DT	5
PC	5
TTC38	5
SELPLG	5
POLB	5
PCDHGC3	5
SOD1	5
TOMM34	5
RC3H2	5
SEC61G	5
POF1B	5
SDHB	5
TOE1	5
TOB2	5
RECK	5
SDHAF3	5
SDCCAG8	5
POLE2	5
RBMX2	5
PTTG1	5
SNRPA	5
PRKAB2	5
POLR2C	5
SNAPC5_ENSG00000261351	5
SFXN4	5
SFR1	5
TPRA1	5
SF3B4	5
PATL2	5
PATZ1	5
PAWR	5
PRKAR2A	5
RAB38	5
SNHG8	5
RAB37	5
SNIP1	5
SETD1B	5
SESN2	5
TTC39C	5
SPRYD4	5
SCRN2	5
PNP	5
STK40	5
STRBP	5
TMEM62	5
STX4	5
RRP9	5
RGP1	5
PURPL	5
PLAUR	5
SULF2	5
TYW5	5
RGS20	5
PDIA5	5
RRAS2	5
SVBP	5
PKIG	5
TMEM198B	5
RHOC	5
PLEKHF1	5
STAT2	5
RUFY2	5
SCAI	5
SPSB3	5
SCD5	5
TNFSF13B	5
VKORC1L1	5
PRPF31	5
PMVK	5
UHRF2	5
PCYT2	5
PDCL3	5
SRR	5
SSU72	5
PLPPR2	5
PLPP6	5
VAMP4	5
STAG3L3	5
RWDD1	5
PPP1R18	5
MRPL10	5
PAF1	5
ENSG00000229689	5
ELOF1	5
EMC10	5
MGAT4A	5
MFSD4A	5
MFSD14B_ENSG00000232063	5
ENSG00000228506	5
MFAP1	5
YBX1	5
ENSG00000254979	5
METTL5	5
ENSG00000232884	5
METTL25B	5
METTL25	5
ZSWIM3	5
ENSG00000249738	5
MED30	5
ELK3	5
MICU1	5
MICU2	5
EIF5A2	5
DUS3L	5
DUSP11	5
DUX4L50	5
DYNC2LI1	5
DYNLL1	5
XRCC2	5
DZIP1	5
E2F4	5
MIR210HG	5
EAF1	5
EBI3	5
ECSIT	5
EIF2B4	5
MIEF2	5
EIF2B5	5
MED29	5
ENSG00000257221	5
CFAP20	5
ZNF626	5
ZNF70	5
ZNF681	5
ZNF671	5
ZNF669	5
ZNF658B	5
ENSG00000279267_RPL23AP7	5
YY1	5
ZNF619	5
YIPF3	5
MAIP1	5
ENSG00000285043	5
MAGOH	5
ENSG00000285943	5
MACROH2A1	5
MAB21L3	5
ENSG00000288534	5
MAPKAPK2	5
ZNF710-AS1_IDH2	5
ENSG00000272462	5
MARS2	5
MEAK7	5
YIPF6	5
MCTS1	5
MCOLN1	5
ZNF814	5
ENSG00000261218	5
ZNF8	5
MBOAT2	5
ENSG00000261804_RBL2	5
ENSG00000262879	5
ENSG00000266865	5
ZNF773	5
ENSG00000267575	5
ENSG00000268362	5
ENSG00000269533	5
MITD1	5
DTD1	5
MLC1	5
COIL	5
CLP1	5
CLPTM1	5
CLSTN3	5
CLTA	5
CMAS	5
MTARC2	5
CNR1	5
COMMD3	5
MLF2	5
COMMD4	5
MSRA	5
COP1	5
MSANTD3	5
MRPS33	5
MRPS31	5
COX18	5
CLIC2	5
CLEC2B	5
MTPN	5
MTRES1	5
CFDP1	5
CGN	5
CHAF1A	5
CHCHD2	5
MYB	5
CHROMR	5
MXD1	5
CHST15	5
CHST7	5
MUTYH	5
MUL1	5
WSB2	5
CLASRP	5
MTUS1	5
CLDN16	5
COX7B	5
COX7C	5
MRPS2	5
DAGLB	5
DAP	5
DENND2B	5
MOCS2-DT	5
DGAT2	5
DHRS4-AS1	5
DLGAP1	5
DMAC2L	5
DNAJB2	5
DNAJC1	5
DNAJC4	5
XPO6	5
MLLT6	5
DPM2	5
DPY30	5
DRAP1	5
DALRD3	5
CYP2R1	5
CPOX	5
MRFAP1L1	5
CRACR2A	5
CREG1	5
CRELD1	5
MRPL57	5
CRYL1	5
CSNK2A2	5
CSTB	5
CTDP1	5
MRPL37	5
CTTN	5
CUL4A	5
MRPL21	5
CWC25	5
MRPL17	5
MRPL12	5
ENSG00000288811_USP18	5
LYRM7	5
LYAR	5
KIAA0513	5
ZNF280B	5
ZNF256	5
HAVCR2	5
HCFC1R1	5
KIAA1671	5
HCST	5
ZFAS1	5
HDAC3	5
GK5	5
HEATR3	5
HELLPAR_PARPBP	5
HENMT1	5
HERC2P2	5
ZNF250	5
KDM1A	5
ZNF235	5
GTF3C4	5
GTF2A2	5
GSTO1	5
GSPT2	5
LAMP5	5
GLRX2	5
GLTP	5
GMDS	5
KYAT1	5
GNA15	5
ZNF324	5
KRCC1	5
GOLGA8A	5
GOLGA8B	5
GPD1L	5
ZNF319	5
ZNF30	5
GPX1	5
GRAMD1A	5
HIP1R	5
HMBS	5
HMX3	5
IGBP1	5
JOSD1	5
ZNF174	5
IGHV1-24	5
JAGN1	5
JADE3	5
IGKC	5
ITPRIP	5
ZNF117	5
IGKV2-24_ENSG00000240040	5
ZMYM1	5
IGSF8	5
ZMAT5	5
ZFYVE27	5
ISYNA1	5
INO80E	5
ZFP91	5
IFT46	5
HNRNPAB	5
KAT2B	5
HNRNPH2	5
ZFP36	5
ZNF222	5
HSCB	5
HSPB1	5
HSPBAP1	5
HYLS1	5
ZNF213	5
ICAM2	5
KCCAT198	5
IDNK	5
IFFO1	5
IFI35	5
KBTBD3	5
IFT20	5
ZNF330	5
LAMTOR5	5
LY86-AS1	5
FAM120C	5
LONRF1	5
FADD	5
FADS1	5
FAH	5
LMNB2	5
FAHD1	5
LMBR1L	5
FAM126B	5
GJA3	5
ZBTB3	5
ZNF446	5
FAM185A	5
ZNF444	5
ZBTB43	5
ZBTB44	5
FAM221A	5
FABP5	5
LRIG1	5
ERICH5	5
LRRC49	5
LY86	5
LTO1	5
ENSG00000289357_CDCA2	5
ZBED6	5
ENSG00000289394_MIER1	5
LTA	5
ZNF527	5
EPAS1	5
LSM10	5
EPHX2	5
EPM2A	5
LRRC57	5
ERG28	5
ZNF511	5
ERICH1	5
FAM227B	5
LINC01679	5
FAM86DP	5
FSBP	5
FUBP3	5
FUNDC1	5
FURIN	5
LILRB4	5
GABRB2	5
GALNT1	5
GCAT	5
GCLC	5
GDA	5
GEM	5
GGCX	5
LCMT1	5
GIMAP4	5
GIN1	5
GINS2	5
ZNF385A	5
LINC00528	5
FAM8A1	5
ZNF391	5
FAR2	5
LINC01480	5
LINC01307	5
FBXO31	5
LINC01215	5
FBXO41	5
LINC01058	5
LINC01006	5
FBXO43	5
LINC00926	5
FGFR4	5
FGL2	5
FKBP14	5
FKBP8	5
FOXRED1	5
CFAP20DC	5
DYNLRB1	5
CETN2	5
ARL3	5
NDUFS2	5
CA2	5
C8orf76	5
ANXA2	5
C6orf62	5
NUDT16L1	5
APIP	5
APLF	5
C20orf96	5
NTMT1	5
NT5C3B	5
ARID4B	5
C16orf91	5
NSUN5P1	5
C12orf76	5
C12orf57	5
WDR18	5
C11orf71	5
C11orf21	5
NDUFB9	5
CAMK1D	5
CAMKK1	5
NDUFA8	5
CCL3	5
OR2T2_OR2T3	5
NDUFA11	5
WBP1	5
AKAP3	5
OGFRP1	5
CCDC34	5
ALDH1L2	5
OCRL	5
CAMLG	5
ALG5	5
CC2D1A	5
CBWD6	5
WBP2	5
CBR1	5
CBLN3	5
CARD6	5
ANAPC13	5
BUD13	5
BTG2	5
AIP	5
BTBD9	5
BBS10	5
ATP5MF	5
NPLOC4	5
NPL	5
NME1	5
ATP5MG	5
ATP5MJ	5
NME4	5
NMI	5
ATP5PO	5
ATP6AP1	5
NOTCH2NLA	5
NOL12	5
NOTCH2	5
ATP6V0D1	5
NOL4	5
ATP6V1E1	5
NOTCH1	5
ATXN7	5
NPNT	5
ATP5F1D	5
BCAS2	5
NRM	5
ARNTL2	5
ARRDC1-AS1	5
NSMCE1	5
ARSA	5
ARSG	5
ASF1B	5
BRD7	5
NIM1K	5
BNIP1	5
NQO2	5
NINJ2-AS1	5
BLOC1S1	5
BEND4	5
ATP2A3	5
NLRP11	5
ATP2B4	5
NLRP3	5
BCL2A1	5
NDOR1_ENSG00000284976	5
NOSIP	5
CD72	5
ORAI3	5
CDC16	5
novelGene_SLC37A1_AS	5
CEP250-AS1	5
AASS	5
CDC20	5
ADNP	5
OSGEP	5
AGO2	5
CD82	5
AGBL3	5
CDC42BPA	5
ACOT2	5
CEP135	5
CDKL5	5
ABHD16A	5
CENPM	5
CD70	5
CEP55	5
CDADC1	5
CDCA5	5
NAXE	5
NAPG	5
OTUD5	5
WDR90	5
NAA80	5
WDSUB1	5
ORAI2	5
ABITRAM	5
AAMP	5
AAK1	5
FAM24B	4
TMEM38A	4
RPL24	4
RPL23AP97_CHAMP1	4
FBXO30-DT	4
FBXL8	4
RPL11	4
ZNF155_ZNF221	4
FBL	4
TMEM53	4
ATG14	4
FAM27C	4
ATG101	4
RPL23AP7	4
R3HCC1	4
R3HDM4	4
FAM86C2P	4
IGHV3-20_IGHG3	4
ZNF441	4
TREX1	4
ASB13	4
novelGene_CDH9_AS	4
IGF2BP1	4
RNF166	4
FLYWCH2	4
ZNF407-AS1	4
IGFLR1	4
FLOT1	4
RNF227	4
RAB34	4
RNF31	4
FKBP7	4
ARMC7	4
FIS1_CLDN15	4
FICD	4
ARMCX5-GPRASP2	4
IGHM_IGHV1-17	4
ARV1	4
RNFT2	4
RNLS	4
RNPEP	4
ZNF429	4
FCGR2B	4
ZNF181	4
RP2	4
RAB27A	4
ACSS1	4
novelGene_SLC2A9_AS	4
ATP13A2	4
ZNF17	4
RAB11FIP4	4
TMEM80	4
UQCRH	4
FAM193A_RNF4	4
RPL35A	4
ERMAP	4
RPS26P21	4
RPS27	4
ATP5PD	4
ZNF470	4
TMEM205	4
ZNF485	4
EXPH5	4
RPS6KA5	4
EXOC6	4
ETV3	4
RPUSD3	4
RRAGD	4
ESRRA	4
PUSL1	4
TMEM218	4
ILDR2	4
ING2	4
TMEM192	4
EPS8L2	4
INO80C	4
RSBN1	4
RSBN1L	4
INO80D	4
TSPYL2	4
INPP1	4
EPDR1	4
EPB41L4A-AS1	4
RTCB	4
RPS25	4
ABCB1	4
RPL37	4
TRNAU1AP	4
ATP1A1-AS1	4
RPL37A	4
QSOX2	4
FAM216A	4
FAM200B	4
FRG1	4
IGHV3-43_IGHA1	4
RPL7A	4
FAM189B	4
TMEM258	4
IGHV3-48_IGHG3	4
FAM174A	4
FAM172BP	4
FAM171B	4
ZMPSTE24-DT	4
ACOT8	4
PYURF	4
TMEM25	4
FAM168A	4
FAM161A	4
ACCS	4
FAM117A	4
ATP5F1E	4
FAM104B	4
ZNF101	4
IGLL5	4
ABCD1	4
RPS18	4
ARL2	4
IFT27	4
ACTA2_ENSG00000286116	4
ALDH4A1	4
GTF2H5	4
GTF2E2	4
GSTP1	4
ALKBH2	4
ALKBH7	4
GSKIP	4
RC3H1	4
ZNF284	4
ZNF285	4
TPM3P9_ZNF761	4
GPX7	4
RCE1	4
AMFR	4
RCN2	4
GPR68	4
HSPE1	4
AFMID	4
RDH14	4
GPR137B	4
AMZ2P1	4
ZNF32	4
ZNF320	4
TTC30B	4
GPATCH3	4
ID2	4
REPIN1	4
REPS1	4
GPANK1	4
ADGRG1	4
GTF3C6	4
H1-2	4
novelGene_RNGTT_AS	4
H1-3	4
HLA-DOB	4
RANBP9	4
AGTRAP	4
AHCYL2	4
TRAPPC4	4
HEXD	4
RALY-AS1	4
AK6	4
TRG-AS1	4
HOXB7	4
AK9	4
RASGRF1	4
TRGV3	4
HECTD4	4
AKAP1	4
TTC19	4
AKR1B1	4
ZNF22	4
HSF5	4
AKTIP	4
ZNF251	4
ALDH2	4
HAGH	4
novelGene_LIN7A_AS	4
H6PD	4
H3C10	4
RBM14-RBM4	4
H2BC4	4
ZNF264	4
ANAPC15	4
RETSAT	4
GNL3L	4
ANGPTL2	4
GFER	4
IFNG-AS1	4
GEMIN6	4
TTC8	4
ZNF34	4
ARHGEF17	4
ARHGEF28	4
GATC	4
ZNF354A	4
ADAL	4
ZNF354B	4
RMC1	4
GAL3ST4	4
GADD45A	4
TNFRSF10D	4
ARHGEF35	4
RNASEH2C	4
RNASEK	4
G6PC3	4
ZNF37A	4
FXYD2	4
RNF115	4
ARHGEF5	4
ARID4A	4
AGPAT1	4
ARL11	4
ARL15	4
TRMT112	4
RNF139	4
GGCT	4
ARF5	4
ADGRE2	4
TOP1MT	4
REXO2	4
TRIM41	4
GNG10	4
TP53I3	4
TP53BP2	4
RFESD	4
TTC1	4
RFK	4
ANKRD13D	4
ANKRD34A	4
GLYCTK	4
ANLN	4
GLS2	4
ATPAF1	4
RHEBL1	4
RGL2	4
GLDC	4
ZNF329	4
TRIM45	4
AP1S1	4
IFIT2	4
GJB2	4
AP2M1	4
AP2S1	4
RGS5	4
TOM1	4
IFITM1	4
ZNF337	4
TOMM7	4
SART1	4
RTF2	4
DANCR	4
TBCC	4
UBE2H	4
CYSTM1	4
CYTH3	4
CYTOR	4
DAD1	4
CCDC144B	4
CCDC142	4
CCND1	4
DBNDD1	4
SNX16	4
DCPS	4
DCTPP1	4
DDT	4
DDX28	4
DDX49	4
CYP1B1	4
TBC1D8B	4
CYLD-AS1	4
SORT1	4
CCL4	4
CTBP1-DT	4
SPECC1L_ADORA2A	4
CTNS	4
CCDC86	4
CCDC66	4
CUX1	4
CCDC59	4
CCDC57	4
CXCL12	4
SPAG7	4
CXCL8	4
SPA17	4
UBE2E3	4
CYB5A	4
DECR2	4
CCDC113	4
SNRNP35	4
DOCK6	4
DPH5	4
TDP2	4
SMAD4_ELAC1	4
DSC1	4
SLX1A	4
TEFM	4
DTNBP1	4
TEP1	4
DUSP1	4
CA13	4
TET3	4
SLC9A3R1	4
C9orf78	4
IQCC	4
SLC7A11	4
DOP1B	4
CAPG	4
SNRNP25	4
TCTN2	4
DENND6B	4
SNN	4
DEPTOR	4
SNHG3	4
SNHG26	4
SNHG1	4
SNAPIN	4
TCAF2_ENSG00000283537	4
SMPD2	4
SMN2	4
TCEANC2	4
CASD1	4
DNAJC25	4
SMG1P2_SLC7A5P1	4
DOCK5	4
SPIN4	4
TXNDC12	4
ATRN	4
CLCN7	4
STX10	4
CENPW	4
CHURC1-FNTB	4
STRIP2	4
CIAO3	4
CENPS	4
CENPBD1	4
CEACAM21	4
SPRY1	4
CLDN12	4
CDKN2AIPNL	4
CDK7	4
CDK5R1	4
CLIC1	4
STIMATE	4
CDK4	4
SYBU	4
SWI5	4
CHRNB1	4
CEP19	4
SURF2	4
CFAP418	4
SUPT5H	4
CFAP54	4
TYW1B	4
CFAP57	4
TYSND1	4
CHAC2	4
SVIL	4
SUMF1	4
U2AF1	4
CHD7	4
CHKB	4
CHMP4B	4
CHPF	4
CLNS1A	4
CDK2AP2	4
CDIPT	4
COQ6	4
COTL1	4
COX6C	4
COX7A2L	4
CD6	4
TAF7	4
CPM	4
TAF9B	4
SRGAP2	4
TAGLN2	4
SRA1	4
TALDO1	4
CD320	4
CCT6P1	4
CRTC1	4
CRYBB2P1	4
TAF2	4
COQ5	4
CLPTM1L	4
COQ4	4
CDHR1	4
CLUAP1	4
STAP2	4
STAG3L4	4
TXNL1	4
CNNM4	4
CNPY4	4
CNR2	4
UBAC1	4
COA4	4
ST3GAL6-AS1	4
ST3GAL2	4
COMMD7	4
SS18L1	4
SRSF9	4
DYRK1B	4
DYRK3	4
DZANK1	4
ZNF692	4
ZNF717	4
BCR	4
ENSG00000272936_GUF1	4
SEC61B	4
ENSG00000273271_SCAF4	4
TMA7	4
ZNF695	4
ZNF684	4
UBFD1	4
ENSG00000275496	4
ENSG00000275964	4
TMCO6	4
ZNF668	4
ZNF66	4
ENSG00000279088	4
ZNF658	4
ENSG00000272567_TIFA	4
SEMA4B	4
ENSG00000271843_PSMD6	4
ZNF738	4
BORCS8	4
ZNF81	4
BOP1	4
ZNF799	4
BOLA3	4
BOLA2	4
BOLA1	4
ENSG00000266976	4
BLVRA	4
ZNF764	4
TUBB4A	4
BICD2	4
ENSG00000269825	4
ZNF740	4
ENSG00000270956_TTN-AS1	4
TMED7-TICAM2	4
ENSG00000279561	4
SCO2	4
BAG1	4
TMEM138	4
S100A6	4
TMEM147	4
B3GAT3	4
UNC50	4
AURKAIP1	4
ENSG00000288924	4
ZNF555	4
ZNF552	4
AUNIP	4
ATXN7L2	4
TMEM169	4
RTRAF	4
RTP4	4
ENSG00000289502_C8orf88	4
UNC13B	4
ZNF581	4
SCNM1	4
SAMM50	4
SCIN	4
TMED9	4
ENSG00000281468_ENSG00000267575	4
ENSG00000284116	4
TMEM102	4
BATF	4
BAP1	4
ZNF595	4
BAHD1	4
ENSG00000286186	4
CERS2	4
SARNP	4
ZNF583	4
ENSG00000287252	4
ENSG00000287263	4
ENSG00000260404	4
BPGM	4
ZNF823	4
ELAC1_SMAD4	4
SLC35E2A	4
C1orf131	4
ELOB	4
C1orf112	4
THEMIS	4
EMC3-AS1	4
EMP3	4
ENDOV	4
SLC30A1	4
ENG	4
UBQLN2	4
SLC26A6	4
THG1L	4
ENSG00000183889	4
ENSG00000188002	4
SLC35E3	4
C1orf35	4
ENSG00000212978	4
THAP3	4
C6orf47_BAG6	4
TFAP4	4
C6orf136	4
C5	4
SLC4A2	4
C2orf76	4
UBL7-DT	4
EDN1	4
EEPD1	4
EGR3	4
TUFT1	4
C2orf69	4
TGM2	4
EIF3K	4
ELAC1	4
C17orf58	4
SLC25A42	4
BRD9	4
ENSG00000251364	4
ENSG00000254102	4
ENSG00000254298_ANXA6	4
TIMM10	4
ZNHIT3	4
BTG1	4
SH3BGRL2_ENSG00000287811	4
ENSG00000258311	4
TIMM17B	4
BRMS1	4
SGPP2	4
ENSG00000258744	4
SGMS2	4
ZNF852	4
SFXN5	4
ZNF826P	4
ENSG00000253125	4
ENSG00000249790	4
SLC25A20	4
TIMD4	4
C16orf95	4
ENSG00000227627	4
SLC12A9	4
C14orf28	4
SLC12A4	4
C12orf43	4
ENSG00000230628	4
TIGD6	4
SINHCAF_ENSG00000275097	4
SIGLEC10	4
ZSCAN31	4
ENSG00000245025	4
ENSG00000248503	4
ZSCAN20	4
ZSCAN2	4
ZKSCAN4	4
ENSG00000273669	4
TSPYL5	4
PHF1	4
PHF7	4
LHFPL6	4
NAA38	4
LGALSL	4
LGALS3	4
NAALADL2	4
NACC1	4
PHF2	4
NANS	4
LGALS17A	4
NAPSB	4
PDCD4-AS1	4
NBPF8	4
NCBP2AS2	4
WDR83	4
PRKRIP1	4
NCOA6	4
LDHC	4
WDR81	4
LBHD1	4
NDUFA6	4
PRNP	4
NAA20	4
PHGDH	4
NAA10	4
LHPP	4
PRELID1	4
PIGX	4
PRELID2	4
MTHFD1L	4
PIGR	4
MTMR1	4
PIGP	4
MTMR8	4
PIGM	4
MTRFR	4
MVB12A	4
PIEZO1	4
PICK1	4
PICALM	4
ZC4H2	4
LINC00511	4
LINC00494	4
LINC00467	4
MYL6B	4
PHLDB3	4
N4BP1	4
NDUFAF2	4
LAMTOR5-AS1_RBM15	4
NDUFAF3	4
PSENEN	4
PEAK1	4
PSMA2	4
NFATC4	4
NFKBIL1	4
NFU1	4
PDSS1	4
NFYA_ADCY10P1	4
ZFAND2B	4
KIN	4
NHP2	4
VAMP3	4
PDP2	4
PDLIM2	4
PDK2	4
NIN_ENSG00000270062	4
NIPSNAP2	4
NLRP7	4
PDGFD	4
PDF	4
PDE6D	4
KHSRP	4
KLF3	4
KLHDC3	4
LAMTOR4	4
KLHDC4	4
NDUFAF5	4
LAMTOR1	4
PFDN2	4
NDUFB6	4
ZDHHC18	4
NDUFB8	4
NDUFS3	4
PEX12	4
NDUFS8	4
KPNA5	4
PEX11B	4
PEX11A	4
NDUFV2	4
KLK1	4
KLHL25	4
NEK8	4
KLHL21	4
NEU1	4
ZEB2	4
KLHDC7B	4
PECR	4
MTERF2	4
MT-CO3	4
LINC00886	4
POU2F3	4
YEATS4	4
MEST	4
VKORC1	4
MAFF	4
MAD2L2	4
PNRC1	4
LZTS1	4
LYST	4
MFHAS1	4
LYSMD2	4
MFSD2A	4
MFSD3	4
PNMA8A	4
PNKP	4
MGST1	4
VMAC	4
XYLB	4
PMM1	4
PMF1	4
MIER1_ENSG00000289394	4
MINDY4	4
MEF2B	4
YIF1A	4
PLXNA1	4
MED22	4
POLR3K	4
POLR2L	4
MAP3K1	4
POLR2H	4
POMGNT1	4
POLR2F	4
MAP2K4	4
MARVELD2	4
MANF	4
MBD2	4
POLR1G	4
PON2	4
MBOAT1	4
MCAT	4
MCC	4
MALSU1	4
POLE4	4
POLE3	4
MEA1	4
MED13	4
MED13L	4
LSM3	4
LSM1	4
MSL1	4
LINC02693	4
PPP3R1	4
ZBTB45	4
LINC02362	4
PKN3	4
MRPL20	4
MRPL33	4
MRPL38	4
MRPL43	4
WWTR1	4
LINC01684	4
PPT2	4
MRPL48	4
MRPL58	4
MRPS15	4
MRPS18A	4
MRPS18B	4
MRPS23	4
LINC01232	4
PIN1	4
ZC3H3	4
MRPS9	4
MRM1	4
LIPG	4
MIR22HG	4
LIPT2	4
PLPBP	4
PPM1M	4
LRRC51	4
LRRC45	4
MLLT1	4
MMRN1	4
MOCOS	4
LPCAT3	4
PLD6	4
LPAR6	4
MOGS	4
MON1A	4
MOSPD3	4
MPC1	4
LNP1	4
LMNB2_TIMM13	4
LMCD1	4
MPP7	4
PLAU	4
MREG	4
MRFAP1	4
NOMO3	4
PRKAR2A-AS1	4
NUP37	4
JMJD8	4
ITPKC	4
JAML	4
WASH2P	4
ZFP69B	4
PCED1B	4
OTUD6B-AS1	4
KANTR	4
WDR25	4
NSMCE4A	4
NUBP1	4
PTPN9	4
P2RX5	4
OXCT2	4
JMJD7	4
NSUN5P2	4
ZFP57	4
PTGIR	4
KCTD7	4
WDCP	4
WDPCP	4
ORMDL2	4
NTAN1	4
IRS1	4
KCNQ5	4
OPA3	4
PCGF2	4
ODC1	4
ITPR1_ENSG00000275981	4
ITGAE	4
PDCD2L	4
PTK7	4
ITGAX	4
PBLD	4
PSMG3-AS1	4
WASL	4
NSFP1_LRRC37A2	4
PDCD1	4
ZFP91-CNTF	4
NUDT22	4
OCIAD2	4
DLEU1	3
SNHG20	3
DISP1	3
DHRS1	3
SMIM20	3
SMIM26	3
DHRS7B	3
SMIM27	3
DNAJB5	3
SNHG11	3
SMIM3	3
PLEKHB1	3
MND1	3
DNAI3	3
PAPOLA-DT	3
SNF8	3
DHX36	3
MNS1	3
DMC1	3
SNAPC4	3
MNT	3
MOAP1	3
DLG2	3
SMYD4	3
UBE2R2	3
TMEM186	3
DNAJC30	3
DXO	3
MIX23	3
PLK2	3
PLK3	3
DUSP14	3
DUSP7	3
SLCO4C1	3
DVL3	3
SLC8B1	3
ADPRM	3
SLC8A3	3
ADNP2	3
DYNLT2B	3
PLPP1	3
MIR4453HG	3
SLC6A9	3
PLS1	3
DTNB	3
ADPRS	3
SMG1P5	3
MLLT11	3
SMG1P2_ENSG00000279583	3
UBE2T	3
SMG1P1	3
SMDT1	3
novelGene_399	3
DNPH1	3
DOK2	3
DPCD	3
MKLN1-AS	3
DPF3	3
PLEKHJ1	3
TRIAP1	3
AGFG2	3
PLEKHM3	3
DSG1	3
SLX1B	3
WASHC3	3
DENND11	3
AGPAT2	3
MRPL15	3
SPCS1	3
MRPL34	3
CUEDC2	3
TRAIP	3
AKAP8L	3
OR2A1-AS1	3
