gene	COUNT(id)
ALKBH2	3
AMFR	3
ALDOC	3
UNG	3
SLU7	3
AKT1	3
SLC4A1AP	3
UQCRQ	3
MANEA	3
HSD17B7	3
HSDL1	3
ANAPC15	3
ANAPC13	3
HSPA12A	3
SLC52A2	3
LY86	3
AMZ1	3
TRIP13	3
AMN1	3
AMMECR1	3
SLX1A	3
TRIP6	3
ANO3	3
LSG1	3
SLC16A7	3
TRIM27	3
MDN1	3
ARHGAP11B	3
UVSSA	3
SLC25A26	3
TRIM25	3
ARFRP1	3
IGHV3-43_IGHA1	3
ARFGEF1	3
UTP11	3
UXT-AS1	3
SMIM29	3
APTR	3
H6PD	3
USP53	3
APRT	3
APPL2_KCCAT198	3
MCOLN1	3
UCP2	3
ME1	3
STOM	3
HINFP	3
UBTD2	3
IGKC	3
GTF2IRD2	3
LRIG1	3
MED28	3
ARHGEF28	3
ARHGEF17	3
VANGL1	3
ARHGEF12	3
AGPAT1	3
MEAK7	3
GTPBP8	3
SMNDC1	3
VAMP4	3
VAMP3	3
GYG1	3
MECR	3
IGHV4-34_IGHM	3
IGHV3-7_IGHG3	3
STK40_LSM10	3
SLC25A5	3
AHNAK	3
APC	3
MBD3	3
LRRC8C	3
HELLPAR_PARPBP	3
MB21D2	3
MAZ	3
MAVS	3
APIP	3
STK33	3
MARVELD2	3
HASPIN	3
SMG1P2_SLC7A5P1	3
ANXA6_ENSG00000254298	3
HID1	3
SLC35C1	3
IGHMBP2	3
HIGD1A	3
HIKESHI	3
HILPDA	3
APLP2	3
MBD6	3
APOBEC3C	3
MBLAC2	3
NAA35	3
MCM3AP-AS1	3
HAUS5	3
UFD1	3
TRIM32	3
UFSP2	3
LRRC45	3
SLC27A1	3
HCP5	3
LRRC59	3
AIP	3
HCST	3
HDAC3	3
MBOAT7	3
MBOAT2	3
LRRC8B	3
HDHD3	3
SSX2IP	3
MKLN1-AS	3
LCMT1	3
ABT1	3
SDHAP3	3
ACAA1	3
KCTD18	3
FOXP1	3
FOXRED1	3
TXNRD2	3
FRA10AC1	3
BANF1	3
MST1	3
TYSND1	3
LCA5	3
ACADSB	3
TYW1B	3
BAG1	3
U2AF1	3
MSI2	3
ACBD3	3
TXNL4B	3
SDHAF3	3
FUBP3	3
SDHAF2	3
SRSF8	3
LAMTOR3	3
LAMTOR4	3
LAMTOR5	3
BBS1	3
TXNDC17	3
FKBP3	3
FKBP7	3
SPRTN	3
FKRP	3
MTERF2	3
FLCN	3
FLOT1	3
TXNIP	3
FLVCR2	3
WBP4	3
MTARC2	3
UAP1L1	3
KCCAT198	3
novelGene_RNGTT_AS	3
AUH	3
ATXN7L3	3
G6PD	3
SPC25	3
LGALS17A	3
LGALS3	3
GAB1	3
JRK	3
MRPS16_DNAJC9	3
JMJD8	3
ATRN	3
ATRAID	3
ATPSCKMT	3
MRPS12	3
MRPS10	3
SPATA5L1	3
LHPP	3
LIAS	3
SEMA4B	3
FZR1	3
FUCA1	3
UBA6-DT	3
B4GALT2	3
SUPT5H	3
SEC61G	3
B3GNT2	3
SPEN	3
KATNAL1	3
FURIN	3
SELENOH	3
SPECC1L_ADORA2A	3
FXYD5	3
AXIN1	3
MRPS5	3
MRPS35	3
MRPS34	3
KAT2B	3
MRPS33	3
MRPS31P5	3
LAMP5	3
SRSF6	3
VTI1B	3
SAT2	3
BIN3	3
KLHDC4	3
KPNA3	3
FANCB	3
SRGAP3	3
MYO3B	3
FANCG_VCP	3
FANCM	3
TWF2	3
SRGAP2C	3
MYO1B	3
MYO18A_TIAF1	3
SRFBP1	3
BFAR	3
KRR1	3
KIFBP	3
FAU	3
KNSTRN	3
FAM86C2P	3
BEND4	3
KNL1	3
FAM50A	3
AAK1	3
SAMSN1	3
KLHL26	3
AAMP	3
SRPK2	3
TUFT1	3
FAM72A	3
KLHL21	3
KMO	3
KMT2B	3
FAM78A	3
TOE1	3
TVP23B	3
MZF1	3
KMT5B	3
KMT5C	3
SVIL-AS1	3
SRD5A1	3
SPSB3	3
novelGene_SLC37A1_AS	3
FBXO4	3
KIF14	3
FBXO43	3
L3HYPDH	3
ABHD16A	3
FBXW8	3
ABHD17B	3
MTRES1	3
TOP1MT	3
WDR25	3
MTMR8	3
KIAA1586	3
FGD6	3
FGFR4	3
WDR12	3
ABHD5	3
FHL3	3
KIF21A	3
MTX3	3
BCORP1	3
FBXO34	3
TOMM40	3
SV2B	3
KIF9-AS1	3
MYBL2	3
FBXO11	3
SCCPDH	3
FBXO25	3
TUBD1	3
BCL7A	3
FBXO30	3
SCIRT	3
novelGene_582	3
ABCC5	3
TXLNG	3
KIF5B	3
MUL1	3
ABHD10	3
VWA5A	3
MACROH2A1	3
MRPL33	3
SERINC2	3
MRPL4	3
VPS4A	3
GCC1	3
SERF2	3
ACSF2	3
MRM1	3
ACSM3	3
SUMO1	3
SORT1	3
GDAP1	3
SPATA2	3
TPM3P9	3
MRPL22	3
MRPL46	3
GCAT	3
IZUMO4	3
SESN1	3
JMJD6	3
ATP6V0D1	3
TTC9C	3
GAR1	3
ACTR1A	3
SERPINB1	3
TTF1	3
MRPL32	3
GARRE1	3
SESN2	3
LIN7C	3
SPAG16	3
LINC-PINT	3
MRPL35	3
SERPINA1	3
MRPL37	3
MRPL27	3
ATP5MF	3
VPS4B	3
GEMIN8	3
MRPL16	3
MRPL19	3
MPP1	3
TTC4	3
SSR2	3
MRPL21	3
MRPL51	3
ATP6AP1	3
MRPL11	3
ATP8B3	3
ATP5IF1	3
GAL3ST4	3
UBE2D4	3
GABRB2	3
MRPL49	3
GAS2L3	3
GET1	3
MRPL2	3
AK7	2
CTDP1	2
TGM2	2
ACTA2_ENSG00000286116	2
COPS8	2
TFAP4	2
PRPF40B	2
ZNF799	2
PSMB7	2
SMDT1	2
CLCN7	2
ADAM23	2
CTDSP2	2
PSMB4	2
AK6	2
PSMB3	2
PSMB2	2
CKLF_CMTM1	2
PSMB10	2
COP1	2
COQ10A	2
PSMB5	2
SMG1P5	2
ACTR10	2
COX7A2	2
PVR	2
SNX27	2
PUSL1	2
SMG1P2_ENSG00000279583	2
AK9	2
CLCN4	2
STARD5	2
ADAP1	2
COX6C	2
PWP1	2
COPG2	2
novelGene_LINC02325_AS	2
PPT1	2
ZSCAN2	2
SNX3	2
COX6A1	2
SNX30	2
ZNF740	2
ABHD11	2
ABHD2	2
PUS1	2
PWWP2A	2
ADAMTS4_B4GALT3	2
CKS2	2
ABCD1	2
AKAP1	2
CTC-338M12.4	2
SMG1P3_SLC7A5P2	2
SPTSSB	2
ACTN4	2
SMG1P1	2
SNIP1	2
novelGene_SVIL2P_AS	2
ACTR3B	2
SRP14-DT	2
SRP14	2
novelGene_MRPL36_AS	2
SLX4IP	2
STARD9	2
PSMA1_COPB1	2
ALDH4A1	2
novelGene_TRIO_AS	2
PRSS16	2
ALDH2	2
SMAD4_ELAC1	2
THAP1	2
COX11_ENSG00000279059	2
COX16	2
QKI	2
ACTR3-AS1	2
SORBS1	2
ALG1	2
TGM5	2
ALG5	2
PRXL2A	2
PSAT1	2
ALKBH1	2
SRR	2
PSD3	2
SOCS5	2
R3HCC1	2
CORO1B	2
ADAM19	2
CHURC1-FNTB	2
AARSD1	2
CWC15	2
ACVR2A	2
SRP68	2
THAP2	2
CUX1	2
ALDH1L2	2
ALDH1L1	2
COX20	2
ABCB8	2
AKIRIN1	2
STARD7-AS1	2
PRR11	2
CTNND1_SELENOH	2
PSMA7	2
ZNF81	2
SRF	2
COQ10B	2
ALDH1B1	2
AKAP9	2
AKAP7	2
SOS2	2
PYCARD	2
SNX9	2
AKAP6	2
SREBF1	2
TFAP2E	2
CTNS	2
CIR1	2
COQ4	2
PSMA2	2
COQ6	2
ZSCAN29	2
SRGAP2D_ENSG00000289318	2
AKTIP	2
PYURF	2
PYROXD2	2
PSMA3-AS1	2
COQ5	2
SOS1	2
AKR7A2	2
SRGAP2B	2
PPP3R1	2
CIPC	2
AKR1B1	2
PQBP1	2
STARD13_ENSG00000230490	2
TEF	2
PRKAR2A-AS1	2
COA4	2
CNTLN	2
SPATA18	2
CLUHP3	2
ACKR2	2
SNAPC3	2
ACOT13	2
CNR2	2
CNPY2	2
CLYBL	2
SNAPIN	2
ZNF880	2
SNRNP35	2
CMC1	2
CNPY4	2
ACOT2	2
PRNP	2
SPARC	2
CLPTM1	2
SNAI3-AS1	2
TFR2	2
SMTN_ENSG00000278920	2
CLNS1A	2
SSU72	2
SPIN2B	2
SPAG6	2
CRIP1	2
PSMG4	2
SPAG7	2
novelGene_PGF_AS	2
STAG3L4	2
ACER3	2
ST3GAL4	2
ACHE	2
SNRPB2	2
CRBN	2
CMC4	2
CRNKL1	2
ZNF852	2
ADPRS	2
SNORD17_SNX5	2
CNOT11	2
SNHG32	2
SNHG4	2
SPATA7	2
CNNM4	2
ADPRM	2
ACP6	2
PTGIR	2
ZNF783	2
TERF1	2
SPATA33	2
SPATA3-AS1	2
PTGES2	2
CNIH1	2
PRKX	2
SPATA2L	2
PRKRIP1	2
ADNP2	2
SNF8	2
CPPED1	2
CMKLR1	2
PRKCI	2
CRAT	2
CMSS1	2
ACOT7	2
SSBP4	2
CRACR2A_ENSG00000280202	2
SPCS1	2
CRACR2A	2
SNRNP27	2
ACOT8	2
CPSF1_SLC39A4	2
SNHG3	2
CRNDE	2
STAG3L5P-PVRIG2P-PILRB	2
ZRSR2	2
SNX12	2
SRSF9	2
ADCY10P1_NFYA	2
SPRY1	2
ZNF793	2
ADD2	2
SPRED2	2
AHCYL2	2
ADGRA3	2
PRDM4	2
SMIM27	2
PTS	2
ABITRAM	2
CLEC2B	2
ABRACL	2
PTRH2	2
PTPRU	2
TEFM	2
ZNF814	2
SPRY4	2
COMMD7	2
CSTF2T	2
ABHD4	2
CLDN12	2
ACSS1	2
CSRP1	2
COX7B	2
novelGene_LINC01515_AS	2
COX7C	2
AIMP2	2
CLDN14	2
SNN	2
SNX16	2
COMMD8	2
CSNK1E	2
PRDM1	2
ADGRE1	2
ADGRE2	2
SMPDL3A	2
PROSER3	2
CRTC1	2
TENT5A	2
novelGene_RASA4DP_AS	2
PTPN9	2
TGFB1I1	2
ZNF830	2
CRTAP	2
SNTB1	2
TEN1-CDK3	2
SPAG1	2
SMPD2	2
SS18L1	2
ACADS	2
COL4A1	2
COIL	2
AGO2	2
SNTB2	2
SMN2	2
PRDX6	2
CRYBB2P1	2
ZNRD2	2
CPEB2	2
ABRAXAS2	2
PRPF19	2
STAP2	2
SMIM30	2
SMIM38	2
ZNF823	2
SMIM38_TPCN2	2
CRYL1	2
AGTRAP	2
novelGene_ENSG00000256733_AS	2
SPON2	2
ZNHIT3	2
SMIM7_ENSG00000269044	2
ACYP1	2
SAMD9	2
CHUK	2
RPF2	2
RPL23A	2
SEPTIN7P2	2
ATP6V1D	2
C6orf136	2
C6orf62	2
SERF1B	2
RPL17-C18orf32	2
C7orf25	2
ATP6V0D1-DT	2
SERINC5	2
C8orf44	2
SERPINA9	2
C8orf88_ENSG00000289502	2
CA13	2
SERTAD3	2
CA5BP1	2
CABP1	2
RPA3	2
SUMF1	2
CACNA1D	2
ROMO1	2
CACUL1	2
ATP5PO	2
RNPEP	2
ATP5PD	2
SUGT1	2
ATP5PB	2
SERTAD2	2
ATP7B	2
C5	2
RPL23AP97_CHAMP1	2
RPL24	2
C2orf49	2
TAF7	2
SELENOW	2
RPL7A	2
TAF8	2
AURKAIP1	2
SEMA3A	2
SEMA4C	2
ATXN7L2	2
TAF9B	2
C2orf88	2
ATXN7L1	2
SEMA5A	2
C3	2
RPL37A	2
RPL37	2
RPL36A	2
ATXN1L	2
RPL36	2
SENP1	2
TALDO1	2
C3orf18	2
novelGene_459	2
SEPHS1	2
RPL27A	2
ATPAF1	2
C4orf46	2
RNLS	2
ATP5MK	2
C22orf46	2
SFXN5	2
RNF126	2
SF3B4	2
CBS	2
RNF122	2
novelGene_681	2
STYXL1	2
ATP1A1-AS1	2
SFT2D2_TBX19	2
ATG101	2
SFXN4	2
CBY1	2
TBC1D19	2
RNASET2_RPS6KA2	2
CCDC103	2
CAMTA1	2
ATF5	2
RNASEK	2
ATF4	2
RNASEH2A	2
STXBP1	2
TBC1D20	2
SGMS1-AS1	2
CCDC112	2
SGMS2	2
ATAD5	2
CCDC113	2
STX8	2
TBC1D24	2
CBLN3	2
novelGene_347	2
RNF139-DT	2
RNF141	2
CAPN15	2
RNF43	2
CAPNS1	2
SESN3	2
CARD19	2
CARD6	2
RNF31	2
TASP1	2
CASD1	2
ATP5MJ	2
RNF214	2
novelGene_663	2
CASKIN2	2
TATDN1	2
ATP5MC3	2
novelGene_666	2
SETD6	2
SUCLG1	2
CASTOR1	2
RNF169	2
ATP5F1E	2
novelGene_358	2
RNF166	2
RNF157	2
ATP5F1D	2
ATP5F1C	2
novelGene_35	2
SELENOS	2
SUPT4H1	2
R3HDM2	2
SCD5	2
novelGene_573	2
BFSP2	2
RUNDC1	2
BEX4	2
BRWD3	2
SCAI	2
SVIP	2
BEX3	2
BET1	2
BEND3	2
SVBP	2
BTBD7	2
RTL8A	2
SCHIP1	2
BCKDHA	2
SCIN	2
BTG2	2
SYTL2	2
BUB1B_PAK6	2
BCL2L12	2
BCL2L10	2
BZW2	2
SCML2	2
SCNM1	2
RSL24D1	2
RSBN1L	2
BCL2A1	2
C12orf57	2
RUNX3-AS1	2
BRK1	2
SWI5	2
BRIX1	2
SAMM50	2
BOLA1	2
novelGene_556	2
SAP18	2
SYF2	2
BOLA2	2
BLOC1S2	2
BOLA3	2
SAR1B	2
SARDH	2
BLOC1S1	2
BOP1	2
SARNP	2
SART1	2
SAAL1	2
SYNGAP1	2
BORCS8	2
BLCAP	2
SYCE1L_MON1B	2
S100A6	2
BPHL	2
BPNT2	2
SYBU	2
BICRAL	2
BRD7	2
BRD9	2
BICD2	2
SCO2	2
novelGene_512	2
B3GAT3	2
RPS19BP1	2
novelGene_487	2
RPS4X	2
SURF1	2
SDHB	2
BATF	2
SDHC_ENSG00000289106	2
SDHD	2
novelGene_486	2
BAP1	2
BANP	2
C1orf131	2
SEC11A	2
C1orf174	2
BAIAP2	2
RRP7BP	2
BAHD1	2
RPS19	2
BAG5	2
C1orf35	2
B4GALT7	2
C1orf52	2
SEC24C_GLUD1P3	2
RPS11	2
RPS10	2
C20orf204	2
B4GALT5	2
RPP30	2
SEC61A2	2
RPS5	2
novelGene_488	2
SDHAF4	2
novelGene_490	2
RRP7A	2
C14orf119	2
SCRN2	2
BCAS1	2
RRN3P1	2
C14orf93	2
BCAR1	2
C16orf72	2
RRAS2	2
C16orf74	2
RRAGC	2
C16orf86	2
SDC1	2
C16orf91	2
SUSD1	2
BBS4	2
BBS10	2
SDF2	2
RPUSD3	2
RPUSD2	2
BBOF1	2
BBIP1	2
C18orf21	2
RPS7	2
novelGene_494	2
SURF2	2
RPS6KA5	2
SGPP2	2
CCDC12	2
ATAD3B	2
CENPS	2
RAPGEF3	2
CECR7_ENSG00000273203	2
CELSR3	2
CENATAC	2
CENPC	2
CENPH	2
SLC27A4	2
RANBP1	2
CENPP	2
RAMAC	2
SLC29A3	2
SLC2A11	2
CENPQ	2
SLC2A13	2
ANLN	2
CENPV	2
CENPW	2
APBB3_SRA1	2
APBA3	2
AP3D1	2
AP2S1	2
AP1S1	2
CERCAM	2
CERK	2
ANP32B	2
RAD51D	2
CERS2	2
ANOS2P	2
APOO	2
SLC25A53	2
TCEAL9	2
APPL2	2
SLC22A5	2
ARHGAP42	2
SLC25A1	2
STPG1	2
STOML2	2
ARHGAP24	2
CDHR1	2
CDIPT	2
CDK2AP2	2
CDK7	2
SLC25A20	2
TCEA2	2
CDK9	2
CDKL1	2
RASSF6	2
SLC25A24	2
CDKN2AIP	2
CDKN2AIPNL	2
CDKN2C	2
TCEAL3	2
ARF6	2
ARF5	2
RASAL1	2
RASA4CP	2
SLC25A42	2
CEACAM1	2
CEBPG	2
CETN2	2
SLC35F6	2
RMDN3	2
CHST12	2
SLC4A2	2
STIMATE	2
RAB34	2
TCTN2	2
SLC5A3	2
RAB2A	2
CHPF	2
CHRNA6	2
SLC6A9	2
SLC7A11	2
RAB23	2
CHRNB1	2
CHST11	2
STC2	2
ANKS3	2
RAB18	2
RAB17	2
SLC7A6OS	2
CHST4	2
RAB11FIP4	2
SLC8A3	2
SLC9A1	2
TDP2	2
SLC9A3R1	2
RAB11B	2
SLC9A7	2
SLC9B1_SLC9B2	2
R3HDM4	2
RAB36	2
RAB38	2
TCP11L1	2
STING1	2
ANKRD6	2
RAC1	2
STK17A	2
RABL2A	2
RABIF	2
RABGEF1_ENSG00000226824	2
ANKRD36B	2
CGN	2
SLC39A4	2
ANKRD34A	2
ANKRD13D	2
ANKRD11	2
CHCHD2	2
RAB5IF	2
SLC41A1	2
ANKHD1-EIF4EBP3	2
CHKB	2
RAB4B	2
RAB4A	2
ANKEF1	2
CHKB-CPT1B	2
RAB40C	2
SLC46A1	2
ANGPTL2	2
CHMP4B	2
SLC47A1	2
RAB3D	2
CDCA5	2
ARHGEF5	2
SLC17A5	2
novelGene_256	2
RHOC	2
TBCB	2
ASB9	2
ASB8	2
RHEBL1	2
RHEB	2
CCDC74A	2
CCDC85A	2
CCDC86	2
ASB13	2
STX4	2
novelGene_26	2
SHLD1	2
RGS12	2
STRADB	2
ARV1	2
ARSG	2
STX18-AS1	2
CCL3L3	2
RGP1	2
CCL4	2
ARSD	2
SHROOM3	2
CCNA1	2
SHTN1	2
CCNA2	2
CCNE1	2
SIAH2	2
ASF1B	2
CCDC59	2
SH3BP5L	2
SH3BGRL3	2
RMDN2	2
RMC1	2
CCDC122	2
SGSM2	2
ATAD3A	2
ASXL2	2
CCDC127	2
RIPK2	2
CCDC142	2
ASXL1	2
ASTN2	2
novelGene_686	2
RIOK1	2
CCDC159	2
CCDC171	2
novelGene_689	2
CCDC183_TMEM141	2
RIDA	2
CCDC191	2
CCDC22	2
STX6	2
novelGene_28	2
TBC1D8B	2
RHOV	2
SH3BGRL	2
SH3BGRL2_ENSG00000287811	2
CCDC34	2
RFESD	2
CCNT1	2
RFC2	2
SKP1	2
SLA2	2
RC3H2	2
ARL4A	2
CD58_ENSG00000224950	2
RBPMS2	2
ARL2BP	2
RBMX2	2
RBMS2	2
CD63	2
STRN4	2
SLC10A3	2
ARL2	2
ARL15	2
SLC12A2	2
novelGene_181	2
ARL11	2
novelGene_177	2
SLC15A2_EAF2	2
STRIP2	2
ARID4A	2
STRBP	2
novelGene_157	2
CDC42EP3	2
CDC42SE1	2
SLC16A6	2
RBM14_RBM4	2
RBM14-RBM4	2
RCL1	2
RCN1	2
CCNT2-AS1	2
RCN2	2
CCR10	2
TBPL1	2
REXO1	2
SIGIRR	2
SIGLEC10	2
CCS	2
RETSAT	2
CCSAP	2
RETREG2	2
ARRDC1	2
SIK3	2
ARRB1	2
SIMC1	2
ARPC5L	2
REPS1	2
SINHCAF_ENSG00000275097	2
SIPA1	2
RELL2	2
STX10	2
SIT1	2
SIVA1	2
CD27-AS1	2
RDH14	2
ARMC1	2
ARL6IP5	2
ARL6	2
RCOR1	2
PPP1R3B	2
DNM2	2
TNFSF14	2
NFKBIL1	2
HSF2	2
HSF5	2
NFU1	2
YRDC	2
YTHDF1	2
HSPA1L	2
ENSG00000288891	2
NFYB	2
TMSB15B	2
ENSG00000288730_IGHM	2
HSPB1	2
NHP2	2
UQCR10	2
ENSG00000288663	2
NICN1	2
UQCRFS1	2
YOD1	2
MALLP2	2
ENSG00000289079	2
HS3ST3B1	2
NELFE	2
YAF2	2
YARS2	2
MAP1LC3B	2
NEURL3	2
HSD17B1-AS1	2
ENSG00000289536_IGHD	2
YEATS4	2
ENSG00000289469	2
YIF1A	2
MAP1B	2
TRIOBP	2
NFATC3_PLA2G15	2
UQCRH	2
ZBED4	2
NINJ2-AS1	2
ZBTB43	2
ENSG00000286326	2
ENSG00000286186	2
ENSG00000286116_ACTA2	2
ENSG00000286069	2
ENSG00000286030_SLFN12L_SLFN13	2
MAFF	2
ZBTB37	2
NLRP3	2
NLRP4	2
NLRP7	2
HYLS1	2
ENSG00000285756	2
TMEM97	2
HYPK	2
NME4	2
NME7	2
ZBTB3	2
ZBTB26	2
NIP7	2
TRMT10B	2
HSPBAP1	2
ZBED8	2
HSPBP1	2
HSPE1	2
HSPE1-MOB4	2
NIPBL-DT	2
ENSG00000287263	2
TRIT1	2
NIPSNAP2	2
NIPSNAP3A	2
NIPSNAP3B	2
NIT2	2
MAGOH	2
NKIRAS1	2
HTD2	2
NELFB	2
ENY2	2
NEK8	2
EVI2A	2
ETFBKMT	2
HINT3	2
HIPK2	2
ESYT1_ZC3H10	2
ESRRA	2
NDUFA11	2
NDUFA12	2
HIVEP1_ENSG00000229896	2
TNFRSF21	2
NDUFA4	2
NDUFA8	2
MAPK9	2
NDUFAF2	2
NDUFAF4	2
NDUFAF5	2
TRIM46	2
EXOC6	2
XYLB	2
NCOR2	2
FAAP24	2
HEY1	2
WNT10A	2
F8	2
NCF4	2
F12	2
CXCL8	2
TNFSF13B	2
HHLA3	2
TRIM41	2
MARK2	2
EXPH5	2
WT1	2
EXOSC2	2
EXOC6B	2
ERP29	2
XPO5	2
HLA-DOB	2
NDUFAF8	2
XRCC2	2
ERF_ENSG00000268643	2
ERF	2
MAP3K3	2
ERCC5	2
HPCAL4	2
EPOR	2
TRIM8	2
USF1	2
EPHX2	2
EPDR1	2
MAP3K1	2
NEK3	2
MAP2K7	2
EPAS1	2
NEAT1	2
NDUFV3	2
NDUFV2	2
NDUFB8	2
HLA-H_HLA-A	2
NDUFB10	2
NDUFB11	2
HLA-K	2
TNFRSF11A	2
NDUFB5	2
MAPK1	2
ERH	2
NDUFB9	2
MAP9	2
HMGB3	2
HMOX2	2
TRIM68	2
HNRNPH2	2
TMEM9	2
TMEM87B	2
OCIAD2	2
NTPCR	2
NTRK2	2
TMEM258	2
LRRC57	2
ENSG00000272567_TIFA	2
IGHM_IGHV4-34	2
NUDC	2
ENSG00000272405_ENSG00000229953	2
ZFYVE9	2
LRRC49	2
IGHM_IGHV5-51	2
ENSG00000271894	2
NUDT16	2
NUDT16L1	2
NUDT16L2P	2
NUDT18	2
IGHM_IGHV3-7	2
ENSG00000272779_IGLV5-52	2
NUDT19	2
NTAN1	2
UHRF2	2
NSMCE1	2
NSMCE4A	2
ENSG00000273271_SCAF4	2
LRRTM4	2
IGHM_ENSG00000289536	2
ENSG00000273221_DENND2D	2
ENSG00000273203_CECR7	2
ENSG00000273004	2
LRRIQ3	2
ZFP91-CNTF	2
IGHM_IGHV1-69D	2
NT5DC1	2
IGHM_IGHV3-30	2
UGT8	2
IGHV1-18_IGHG3	2
UFC1	2
MAD2L2	2
UBXN6	2
LRPAP1	2
IGHV4-39_IGHG3	2
ENSG00000267575_ENSG00000281468	2
ENSG00000267547_ENSG00000267745_SLFN12	2
LRP12	2
NUP62CL	2
ENSG00000267303	2
ZNF101	2
ENSG00000267040_ENSG00000267787	2
IGKV1-39_ENSG00000240040	2
ENSG00000267040	2
IGKV3-15_IGKC	2
ZNF134	2
OAT	2
OCEL1	2
NUP37	2
NUP35	2
ZKSCAN1	2
ENSG00000268543_ZNF584	2
NUDT22	2
ZKSCAN2	2
ZKSCAN4	2
ENSG00000271011_TTN-AS1	2
LRRC27	2
ENSG00000270956_TTN-AS1	2
UCHL3	2
LRRC23	2
ENSG00000270039_TSFM	2
ENSG00000269886_RPUSD3	2
ENSG00000269825	2
ZMAT5	2
ENSG00000269533	2
TMEM229B	2
ENSG00000268573	2
LSM1	2
IGHA1_IGHV4-59	2
NSL1	2
LYSMD2	2
LYRM9	2
TRMT112	2
LYRM4	2
ENSG00000283196	2
LYRM2	2
ENSG00000281538_NDUFA6-DT	2
ENSG00000280202_CRACR2A	2
UNC50	2
TMEM69	2
ZC3HAV1L	2
ENSG00000279965	2
ZC3HC1	2
IFI30	2
IFI6	2
LYAR	2
NOL7	2
ZBTB9	2
TMEM30A-DT	2
IER3IP1	2
ZBTB45	2
ZBTB6	2
ENSG00000285043	2
MAD2L1BP	2
TMEM80	2
ENSG00000284879	2
NOC4L	2
ICE1	2
ENSG00000284116	2
ENSG00000283959	2
NOL12	2
NOL3	2
MAB21L3	2
ID3	2
IDNK	2
ZCCHC2	2
LY96	2
IFIT1	2
NPEPPSP1_TBC1D3	2
LTB	2
NRBF2	2
ZEB2	2
ENSG00000276077	2
ZFAND2B	2
IGF1	2
ENSG00000275734_SPATA33	2
TMEM38A	2
NRSN2-AS1	2
LSM8	2
ENSG00000275097_SINHCAF	2
IGHA1_IGHV1-3	2
ZFHX4	2
ZFP28	2
NSDHL	2
TRMT6	2
ENSG00000277067_ENSG00000278903	2
ZDHHC24	2
ENSG00000279267_RPL23AP7	2
LY75-CD302	2
IFITM1	2
UNC13B	2
ZCRB1	2
ZCWPW1	2
ENSG00000279348_XRCC5	2
ENSG00000279117_ARRB1	2
ZDHHC18	2
IFITM3	2
ENSG00000279088	2
LUZP1	2
LURAP1L	2
IFT27	2
IFT43	2
WIPI2	2
MAST2	2
FADS3	2
MRPL20	2
VRK1	2
GRM8	2
GAPT	2
MRPL36	2
MRPL38	2
GAMT	2
MFHAS1	2
TREX1	2
MRPL43	2
TREX2	2
METTL7A	2
MRPL47	2
MRPL48	2
METTL2A	2
GSTM1	2
MRPL24	2
GATC	2
GADD45A	2
A1BG-AS1	2
GEM	2
GDPD5	2
MPST	2
MFSD4A	2
GDE1	2
TPST2	2
GDA	2
TREML2	2
TPRG1	2
MFSD2A	2
MRFAP1	2
MRFAP1L1	2
TPRA1	2
MROH8	2
VPS72	2
METTL18	2
MRPL58	2
FAH	2
MRPS31	2
GTF2F2	2
MELTF	2
MRPS9	2
FUZ	2
GTF2H4	2
MRTO4	2
GTF2H5	2
MEF2D	2
GTF2IP4	2
MSANTD3	2
MED7	2
MED6	2
GTF2IRD1	2
MED31	2
FUOM	2
MEPCE	2
MRPS30-DT	2
GAB3	2
MEST	2
GSTP1	2
MRPS11	2
MRPS14	2
GSTZ1	2
GTF2B	2
GAB2	2
MRPS17	2
MRPS18B	2
MRPS18C	2
MRPS2	2
MRPS21	2
G6PC3	2
GTF2E2	2
MRPS25	2
MRPS26	2
MPP7	2
MPHOSPH9_ENSG00000280120	2
MPHOSPH6	2
MICAL3	2
TRAPPC3	2
GNG5	2
TRAIP	2
GNE	2
GNB5	2
GNA13	2
TRAPPC6A	2
GPR18	2
GNA12	2
GPR63	2
MLC1	2
GLYCTK	2
GLTP	2
MLKL	2
GLT1D1	2
GPR15	2
MICALL1	2
GPX4	2
TRAPPC1	2
MIDN	2
GPATCH8	2
GPATCH4	2
GPATCH3	2
VKORC1	2
MID1_ENSG00000234129	2
GPN1	2
GPATCH11	2
MINDY1	2
GOSR1	2
MINDY4	2
GOLPH3	2
GOLM1	2
MIR210HG	2
VMAC	2
GLS2	2
MMAB	2
TRAF3IP2-AS1	2
GLMP	2
MON1A	2
MORC2-AS1	2
MORC3	2
GHDC	2
GGCX	2
MORN4	2
GGCT	2
GGACT	2
GFUS	2
VCL	2
MPC2	2
VCAN	2
GFOD2	2
GPX1	2
GFOD1	2
GIMAP4	2
MOGS	2
GIMAP5	2
GPR68	2
GLMN	2
GLIPR1	2
GLIDR	2
MMRN1	2
GK5	2
VPS25	2
GINS4	2
MOCS2-DT	2
MGAT4A	2
MOAP1	2
GIN1	2
GIMAP8	2
MOCOS	2
MOCS2	2
FUNDC2	2
MSC	2
GTF2IRD2B	2
N4BP1	2
HARBI1	2
FAM72B	2
HAUS7	2
TNS3	2
MCC	2
NAA10	2
FAM53B_EEF1AKMT2	2
MCAT	2
NAA20	2
FAM50B	2
NAA38	2
MBP	2
NAA80	2
MBOAT1	2
WDR73	2
FAM72C	2
HAGHL	2
