	E1	E3
10298_42272175_42323253	0.0	3.0
10298_42272195_42319306	0.0	3.0
10299_42272123_42320069	2.0	0.0
10299_42272129_42323263	5.0	0.0
10299_42272160_42319298	0.0	7.0
10299_42272160_42319684	0.0	5.0
10299_42272160_42323253	0.0	21.0
10299_42272175_42320058	0.0	8.0
1029_32108095_32171438	2.0	0.0
102_207752067_207795503	0.0	4.0
102_207752075_207795510	3.0	0.0
10300_42272160_42303217	0.0	4.0
10300_42272164_42302497	2.0	0.0
10301_42272165_42317688	2.0	0.0
10302_42272117_42319684	0.0	2.0
10302_42272156_42323266	0.0	9.0
10302_42272175_42323253	4.0	0.0
10302_42272180_42320066	0.0	4.0
10303_42272183_42302492	2.0	0.0
10304_42272021_42319299	0.0	2.0
10304_42272024_42319684	0.0	9.0
10304_42272045_42323266	47.0	0.0
10305_42272122_42319684	2.0	0.0
10305_42272124_42319299	0.0	3.0
10305_42272128_42323267	0.0	128.0
10305_42272160_42319683	0.0	6.0
10306_42574151_42608011	18.0	0.0
10306_42574151_42608013	0.0	20.0
10307_42575017_42608010	3.0	0.0
10307_42575022_42608012	0.0	14.0
10308_42964070_42992254	5.0	0.0
10309_42886392_42992241	22.0	33.0
10309_42887868_42992241	2.0	0.0
10309_42887986_42992241	37.0	0.0
10309_42887987_42992241	0.0	9.0
1030_1512142_1534684	0.0	3.0
1030_1512153_1534684	6.0	0.0
10310_42886388_42992262	0.0	3.0
10310_42886392_42992241	6.0	0.0
10310_42887986_42992274	3.0	0.0
10311_42886392_42992262	0.0	7.0
10311_42887986_42992241	15.0	0.0
10312_42887987_42992248	2.0	0.0
10313_43023374_43108905	0.0	12.0
10313_43023374_43109164	0.0	57.0
10313_43023586_43109871	0.0	10.0
10313_43023595_43109168	17.0	0.0
10313_43023605_43107411	23.0	0.0
10313_43023605_43107415	0.0	5.0
10313_43023605_43108905	6.0	0.0
10314_43834989_43879740	3.0	0.0
10315_43879834_43892327	0.0	3.0
10315_43879841_43893931	0.0	24.0
10315_43879850_43893954	11.0	0.0
10315_43879884_43892762	2.0	0.0
10316_43879856_43893930	2.0	4.0
10317_43879841_43893931	0.0	2.0
10317_43879903_43892327	2.0	0.0
10318_44432145_44436825	0.0	2.0
10318_44433524_44436859	3.0	0.0
10318_44433525_44436859	0.0	9.0
10319_44938690_44989471	0.0	2.0
10319_44939248_44989471	0.0	7.0
10319_44939249_44989471	9.0	0.0
10319_44940025_44989471	0.0	2.0
10319_44941016_44989471	8.0	6.0
1031_32179718_32181499	3.0	0.0
10320_44989535_45028267	5.0	5.0
10320_44989565_45027823	2.0	0.0
10321_44989550_45030290	0.0	15.0
10321_44989550_45030299	8.0	0.0
10322_45120468_45252970	4.0	0.0
10323_45120470_45284886	5.0	0.0
10323_45120489_45284102	38.0	0.0
10323_45120495_45284103	0.0	8.0
10324_45336871_45341183	0.0	21.0
10324_45336871_45341186	50.0	0.0
10324_45337177_45341185	0.0	64.0
10324_45337177_45341186	190.0	0.0
10325_45337177_45341186	2.0	0.0
10326_45337177_45341224	5.0	0.0
10327_45338667_45341183	0.0	2.0
10327_45338673_45341217	6.0	0.0
10328_45393326_45418445	2.0	3.0
10329_45393326_45418412	7.0	0.0
10329_45393326_45418441	0.0	12.0
1032_32180033_32198284	2.0	0.0
10330_45393326_45418434	6.0	0.0
10330_45393326_45418453	0.0	2.0
10331_45393326_45418409	3.0	0.0
10332_45393326_45418380	0.0	11.0
10332_45393326_45418381	11.0	0.0
10333_45393326_45418412	32.0	45.0
10334_45393326_45418391	0.0	4.0
10334_45393326_45418414	5.0	0.0
10335_45464911_45536632	5.0	0.0
10336_45464903_45536239	0.0	4.0
10336_45464914_45536378	4.0	0.0
10336_45464946_45536624	142.0	0.0
10336_45464955_45536378	0.0	10.0
10336_45464964_45536625	0.0	240.0
10336_45464966_45536239	4.0	0.0
10337_45464945_45536624	9.0	0.0
10337_45464947_45536624	0.0	21.0
10338_45464968_45465810	2.0	0.0
10339_45464975_45536623	3.0	0.0
1033_32180064_32198283	2.0	0.0
10340_45679161_45701181	0.0	2.0
10340_45679163_45701213	5.0	0.0
10340_45680183_45701149	0.0	9.0
10340_45680184_45701652	4.0	0.0
10341_45680183_45701529	4.0	0.0
10341_45680183_45701569	0.0	2.0
10342_45997609_46052738	0.0	3.0
10342_45998079_46052728	0.0	2.0
10342_45998079_46052746	2.0	0.0
10343_45998682_46052728	2.0	0.0
10343_46001006_46052728	0.0	2.0
10344_46011447_46052738	3.0	0.0
10345_46020506_46052746	2.0	0.0
10346_45956434_45969671	2.0	0.0
10347_45969856_46052728	2.0	0.0
10348_45969856_46052742	2.0	0.0
10349_45970365_46052725	0.0	7.0
10349_45970365_46052728	5.0	0.0
1034_32180051_32193300	0.0	2.0
1034_32180114_32193300	2.0	0.0
10350_46125922_46182177	2.0	0.0
10351_46125923_46182177	15626.0	0.0
10351_46125980_46182227	0.0	274.0
10351_46126055_46182177	19.0	0.0
10351_46126365_46182243	129.0	0.0
10351_46126508_46182243	2.0	0.0
10351_46126987_46182170	0.0	12.0
10351_46127242_46182177	0.0	30.0
10351_46127242_46182302	10.0	0.0
10351_46127388_46182177	0.0	19.0
10351_46127612_46182177	2.0	0.0
10352_46125923_46182030	2.0	0.0
10352_46125927_46182004	0.0	4.0
10353_46125923_46182170	79.0	0.0
10354_46125923_46182235	4.0	0.0
10355_46125923_46182170	2.0	18.0
10356_46125923_46182166	0.0	4.0
10356_46125923_46182170	5.0	0.0
10357_46125923_46182175	2.0	0.0
10358_46125923_46182169	2.0	0.0
10358_46125927_46182177	0.0	4.0
10359_46125923_46182162	3.0	3.0
1035_32179722_32193300	3.0	0.0
10360_46125924_46182175	5.0	0.0
10361_46125927_46182170	3.0	0.0
10362_46125980_46182170	2.0	0.0
10363_46125980_46182170	0.0	4.0
10363_46125980_46182175	3.0	0.0
10364_46143313_46182191	9.0	0.0
10364_46143366_46182159	0.0	2.0
10365_46148406_46182170	2.0	0.0
10366_46158597_46182177	3.0	0.0
10367_46125921_46182188	3.0	0.0
10368_46342003_46387250	6.0	0.0
10368_46342517_46387243	2.0	0.0
10368_46342966_46387245	10.0	0.0
10368_46342966_46387251	0.0	6.0
10369_46342003_46387217	0.0	5.0
10369_46342003_46387240	8.0	0.0
10369_46342227_46387245	3.0	0.0
10369_46342520_46387243	6.0	0.0
10369_46342966_46387237	0.0	7.0
10369_46342966_46387480	44.0	0.0
1036_32179711_32198285	0.0	37.0
1036_32179725_32198289	30.0	0.0
10370_46342966_46386518	2.0	0.0
10371_46342966_46387240	2.0	0.0
10372_46342966_46386541	3.0	0.0
10373_46342966_46374832	6.0	0.0
10374_46342966_46387240	2.0	0.0
10374_46342966_46387252	0.0	2.0
10375_46342966_46387243	4.0	0.0
10376_46342966_46387205	2.0	0.0
10377_46342965_46387252	2.0	0.0
10378_46342966_46387424	4.0	0.0
10379_46342966_46387246	2.0	0.0
1037_32179734_32198284	4.0	0.0
10380_46342966_46387243	3.0	0.0
10380_46342966_46387252	0.0	2.0
10381_46553131_46743551	3.0	0.0
10382_46553392_46717686	2.0	0.0
10383_46575501_46751567	2.0	0.0
10383_46575604_46751476	0.0	3.0
10383_46575624_46753038	0.0	12.0
10384_46598685_46753038	3.0	0.0
10385_46650198_46753038	2.0	0.0
10386_46553133_46751560	30.0	0.0
10386_46553169_46752794	3.0	0.0
10386_46553169_46753038	0.0	120.0
10386_46553171_46751558	0.0	16.0
10386_46553172_46753038	105.0	0.0
10387_46553178_46752978	2.0	0.0
10387_46553178_46753039	0.0	2.0
10388_46553275_46744899	2.0	0.0
10389_46771256_46797161	49.0	26.0
10389_46771406_46797142	2.0	0.0
1038_32179736_32198284	2.0	0.0
10390_46775405_46797156	11.0	0.0
10390_46775409_46797142	0.0	23.0
10390_46777106_46797179	3.0	0.0
10391_46775409_46797168	5.0	0.0
10392_47934664_48001285	0.0	3.0
10392_47934669_48001291	2.0	0.0
10392_47935417_48001296	0.0	3.0
10392_47936339_48001307	2.0	0.0
10392_47936496_48001293	3.0	0.0
10393_47942656_48001301	4.0	0.0
10394_47942656_48001293	0.0	237.0
10394_47942657_48001296	221.0	0.0
10394_47943178_48001329	0.0	3.0
10395_48037546_48047212	51.0	0.0
10395_48037563_48047268	0.0	45.0
10395_48037743_48047146	0.0	2.0
10396_48037716_48047220	2.0	0.0
10397_48037722_48054197	2.0	0.0
10397_48037725_48054186	0.0	8.0
10397_48037755_48052752	2.0	0.0
10398_48053323_48095115	3.0	0.0
10399_48075956_48095115	3.0	0.0
10399_48075958_48095115	0.0	5.0
10399_48076100_48095106	0.0	2.0
10399_48076116_48095108	2.0	0.0
10399_48076579_48095104	11.0	0.0
10399_48076580_48095102	0.0	17.0
1039_32179711_32196517	0.0	2.0
1039_32179736_32198284	0.0	364.0
1039_32179742_32198289	225.0	0.0
103_207752065_207795503	0.0	9.0
103_207752075_207795503	8.0	0.0
10400_48075631_48095115	4.0	0.0
10400_48075955_48095102	0.0	31.0
10400_48075957_48095104	13.0	0.0
10400_48076100_48095104	0.0	3.0
10400_48076110_48095104	14.0	0.0
10400_48076579_48095102	69.0	41.0
10400_48077185_48095034	0.0	2.0
10400_48077210_48095034	3.0	0.0
10401_48053323_48095096	2.0	0.0
10402_48053326_48095085	4.0	0.0
10403_48233161_48261868	96.0	0.0
10403_48233164_48261384	0.0	17.0
10403_48233177_48262318	2.0	0.0
10403_48233181_48261871	0.0	54.0
10403_48233181_48262089	44.0	40.0
10403_48233182_48261384	64.0	0.0
10404_48233205_48256276	15.0	0.0
10405_48303551_48481888	2050.0	0.0
10405_48303565_48481888	0.0	2144.0
10405_48303717_48480724	0.0	4.0
10405_48303720_48481592	6.0	0.0
10405_48303741_48480762	8.0	0.0
10405_48303746_48481592	0.0	7.0
10405_48303797_48482163	25.0	0.0
10405_48303814_48482163	0.0	17.0
10405_48303828_48481491	2.0	0.0
10406_48303746_48481888	0.0	15.0
10406_48303777_48481885	4.0	0.0
10407_48303744_48465344	7.0	0.0
10407_48303809_48465458	4.0	0.0
10407_48303836_48466819	0.0	2.0
10407_48303878_48465344	0.0	2.0
10408_48303809_48362887	2.0	0.0
10409_48303814_48453086	5.0	0.0
1040_32179731_32198284	0.0	19.0
1040_32179742_32198284	21.0	0.0
10410_48303723_48481888	0.0	5.0
10410_48303816_48481885	4.0	0.0
10411_48303846_48385101	2.0	0.0
10412_48303743_48481886	0.0	4.0
10412_48303879_48481886	5.0	0.0
10413_48347822_48481887	4.0	0.0
10414_48360014_48481888	6.0	0.0
10415_48465203_48481886	2.0	0.0
10416_48476434_48481886	0.0	5.0
10416_48476449_48481887	3.0	0.0
10417_48303743_48380287	0.0	4.0
10417_48303746_48380286	6.0	0.0
10418_48303750_48481888	4.0	0.0
10419_48303750_48481887	26.0	0.0
10419_48303776_48481887	0.0	15.0
1041_32179745_32198284	5.0	0.0
10420_48411139_48413118	14.0	0.0
10421_48488964_48533128	9.0	0.0
10422_48488969_48533078	17.0	0.0
10422_48488969_48533128	0.0	14.0
10423_48488964_48533511	0.0	83.0
10423_48488969_48533165	131.0	0.0
10423_48489582_48533170	2.0	0.0
10424_48488969_48533080	4.0	0.0
10424_48488969_48533142	0.0	3.0
10425_48488969_48533128	119.0	0.0
10425_48488969_48533550	0.0	136.0
10425_48489892_48533052	2.0	0.0
10426_48496280_48533080	2.0	0.0
10427_48509376_48533102	3.0	0.0
10428_48488964_48533082	4.0	0.0
10428_48488964_48533176	0.0	2.0
10429_48488964_48533052	9.0	0.0
10429_48488964_48533080	0.0	2.0
1042_32180011_32198284	154.0	0.0
1042_32180064_32196048	0.0	2.0
1042_32180064_32198284	0.0	379.0
10430_48488964_48493196	11.0	0.0
10430_48488964_48493199	0.0	11.0
10431_48488964_48493073	6.0	0.0
10431_48488966_48493173	0.0	22.0
10432_48488969_48533080	16.0	0.0
10432_48488969_48533165	0.0	14.0
10433_48488966_48533080	0.0	16.0
10433_48488969_48533080	4.0	0.0
10434_48576975_48590595	4.0	0.0
10434_48577084_48590594	2.0	0.0
10435_48975543_49209596	28.0	0.0
10436_48976593_49209592	0.0	92.0
10436_48976601_49209044	4.0	0.0
10436_48976633_49209778	7.0	0.0
10436_48976637_49208713	5.0	0.0
10436_48976644_49207841	0.0	2.0
10436_48976644_49209594	87.0	0.0
10436_48976649_49209777	0.0	13.0
10436_48976655_49207425	2.0	0.0
10436_48976661_49207420	0.0	7.0
10436_48976661_49208710	0.0	9.0
10436_48976785_49209418	2.0	0.0
10437_48976613_49198415	6.0	0.0
10437_48976633_49198415	0.0	3.0
10438_48976624_49209592	2.0	0.0
10439_48976633_49136592	5.0	0.0
1043_32200620_32205376	26.0	8.0
10440_48975902_49207419	3.0	0.0
10440_48975906_49209778	12.0	0.0
10440_48975911_49207423	0.0	3.0
10440_48975911_49209592	43.0	0.0
10440_48975922_49208173	0.0	2.0
10440_48975922_49209596	0.0	71.0
10440_48975922_49209778	0.0	12.0
10440_48976021_49208714	0.0	2.0
10440_48976050_49208714	2.0	0.0
10441_49110316_49208716	0.0	3.0
10441_49110316_49209043	2.0	0.0
10441_49110316_49209778	0.0	9.0
10441_49110341_49209591	0.0	29.0
10441_49110343_49209591	32.0	0.0
10441_49110348_49209778	12.0	0.0
10441_49110356_49207420	0.0	6.0
10442_49203154_49209592	2.0	0.0
10443_48975902_49136430	2.0	0.0
10444_48975911_49209592	5.0	0.0
10445_48975911_49209595	2.0	0.0
10446_49247914_49292669	0.0	2.0
10446_49247927_49293484	0.0	7.0
10446_49247940_49293486	2.0	0.0
10447_49308650_49444062	20.0	0.0
10447_49308650_49444122	0.0	25.0
10447_49309798_49444021	3.0	0.0
10447_49309798_49444064	0.0	3.0
10447_49310658_49444168	2.0	0.0
10448_49425256_49444124	2.0	0.0
10448_49425263_49444062	0.0	6.0
10449_49444235_49488567	2.0	0.0
10449_49444274_49488599	0.0	5.0
1044_32200594_32205376	0.0	2.0
1044_32200646_32205376	2.0	0.0
10450_49444237_49494996	2.0	0.0
10450_49444370_49494996	0.0	4.0
10451_49444253_49491928	24.0	0.0
10451_49444273_49491932	0.0	42.0
10451_49444280_49495002	0.0	6.0
10451_49444292_49492168	0.0	9.0
10452_49444372_49489488	2.0	0.0
10453_49495948_49528975	2.0	0.0
10454_49495952_49522059	3.0	0.0
10455_49495616_49528975	0.0	21.0
10455_49495958_49528975	24.0	0.0
10456_49495947_49528975	0.0	2.0
10456_49495977_49528976	2.0	0.0
10457_49519210_49528974	2.0	0.0
10458_49531944_49585575	2.0	0.0
10459_49531945_49585569	110.0	0.0
10459_49531953_49585573	0.0	197.0
1045_32201610_32205376	0.0	3.0
1045_32201681_32205376	13.0	0.0
10460_49531944_49585587	0.0	14.0
10460_49531953_49585569	11.0	0.0
10461_49531955_49585587	2.0	0.0
10462_49546499_49585566	2.0	0.0
10463_49628476_49632235	0.0	6.0
10463_49628478_49632235	11.0	0.0
10464_49660728_49663106	7.0	0.0
10465_49699301_49792621	0.0	153.0
10465_49699307_49793053	65.0	0.0
10465_49700394_49792596	0.0	3.0
10465_49701213_49793055	151.0	239.0
10466_49914225_49936314	5.0	0.0
10466_49914243_49936316	0.0	4.0
10466_49914662_49936309	4.0	0.0
10466_49914662_49936311	0.0	2.0
10466_49914987_49936338	2.0	0.0
10467_49997041_50013170	0.0	3.0
10467_49997047_50014313	4.0	0.0
10467_49997052_50013170	13.0	0.0
10467_49997076_50014313	0.0	4.0
10468_49997014_50013170	0.0	2.0
10468_49997046_50014313	0.0	5.0
10468_49997047_50013162	4.0	0.0
10469_50040900_50081991	0.0	12.0
10469_50040900_50082000	6.0	0.0
10469_50043436_50081991	0.0	9.0
10469_50043436_50082000	10.0	0.0
10469_50043910_50082003	0.0	2.0
10469_50043910_50082017	3.0	0.0
1046_32205647_32208679	0.0	7.0
1046_32205647_32208685	7.0	0.0
10470_50082183_50105295	3.0	0.0
10470_50082248_50107218	0.0	5.0
10471_50082224_50105294	2.0	0.0
10472_50909755_50953980	6.0	0.0
10472_50909783_50956496	2.0	0.0
10473_50909762_50956758	6.0	0.0
10473_50909783_50956513	21.0	0.0
10473_50909790_50956758	0.0	3.0
10473_50909995_50956496	0.0	4.0
10474_50909769_50951943	4.0	0.0
10474_50910007_50951943	0.0	2.0
10475_50909789_50970458	5.0	0.0
10476_50909779_50951941	0.0	2.0
10476_50910055_50951943	3.0	0.0
10477_51362661_51452687	14.0	0.0
10477_51365209_51452655	16.0	0.0
10477_51365227_51452655	0.0	27.0
10477_51365505_51452655	7.0	0.0
10477_51365505_51452693	0.0	3.0
10477_51365700_51452697	0.0	4.0
10477_51365753_51452693	3.0	0.0
10478_51367802_51452686	2.0	0.0
10479_51368943_51452709	0.0	2.0
10479_51368943_51452755	7.0	0.0
1047_32222406_32231328	86.0	47.0
1047_32222406_32231491	16.0	9.0
1047_32222406_32231601	139.0	98.0
10480_51368946_51452665	2.0	0.0
10481_51354064_51452618	2.0	0.0
10482_51362666_51452624	2.0	0.0
10483_51453345_51462483	2.0	0.0
10484_51584441_51762030	0.0	7.0
10484_51584443_51761387	0.0	3.0
10484_51584443_51766797	3.0	0.0
10484_51584448_51760486	0.0	6.0
10484_51584461_51762038	4.0	0.0
10484_51584461_51766793	0.0	12.0
10484_51584463_51760013	0.0	3.0
10485_51770780_51804169	2.0	0.0
10486_52012388_52029560	2.0	0.0
10486_52012397_52028631	0.0	6.0
10486_52012397_52028639	9.0	0.0
10486_52012397_52029526	0.0	4.0
10486_52012397_52029642	0.0	13.0
10486_52012397_52032220	0.0	24.0
10486_52012397_52033597	0.0	5.0
10486_52012403_52028737	0.0	6.0
10486_52012410_52032220	6.0	0.0
10487_52012395_52032220	7.0	0.0
10487_52012397_52032220	0.0	8.0
10488_52012390_52029569	0.0	2.0
10488_52012403_52032220	0.0	2.0
10488_52012410_52032220	3.0	0.0
10489_52132647_52159595	4.0	0.0
1048_32222406_32231599	2.0	0.0
10490_52132649_52159594	4.0	0.0
10491_52167712_52194435	5.0	0.0
10491_52167721_52194434	0.0	4.0
10492_52167712_52194420	0.0	8.0
10492_52167721_52194443	4.0	0.0
10493_52412606_52450634	22.0	50.0
10493_52413002_52450632	0.0	6.0
10493_52413003_52450733	2.0	0.0
10493_52413153_52450628	0.0	80.0
10493_52413153_52450634	30.0	0.0
10493_52413371_52450637	0.0	4.0
10493_52413517_52450630	0.0	54.0
10493_52413517_52450634	21.0	0.0
10493_52413911_52450634	2.0	12.0
10493_52415322_52450630	12.0	0.0
10493_52415322_52450637	0.0	7.0
10494_52413153_52450656	2.0	0.0
10495_52412705_52450637	0.0	2.0
10495_52413153_52450634	0.0	4.0
10495_52413154_52450634	4.0	0.0
10495_52413517_52450634	0.0	4.0
10495_52413517_52450639	2.0	0.0
10496_52455351_52461273	20.0	0.0
10496_52455472_52461273	0.0	4.0
10497_52455453_52476728	3.0	0.0
10497_52455460_52475163	0.0	34.0
10497_52455468_52476182	10.0	0.0
10497_52455472_52475163	22.0	0.0
10497_52455477_52476632	0.0	446.0
10497_52455479_52476449	0.0	183.0
10498_52455474_52465841	11.0	0.0
10498_52455477_52465842	0.0	7.0
10499_52455441_52476624	215.0	0.0
10499_52455460_52476182	0.0	11.0
10499_52455477_52476441	117.0	0.0
1049_32222406_32231328	2.0	0.0
104_207752055_207795377	0.0	2.0
104_207752075_207795218	3.0	0.0
104_207752075_207795503	0.0	78.0
104_207752075_207795511	106.0	0.0
10500_52455477_52476352	3.0	0.0
10501_52455460_52468348	0.0	7.0
10501_52455479_52468348	12.0	0.0
10502_52455988_52476630	3.0	0.0
10503_52455448_52476628	2.0	0.0
10504_52455450_52476626	6.0	0.0
10504_52455460_52475175	2.0	0.0
10504_52455468_52476349	0.0	4.0
10504_52455477_52476626	0.0	12.0
10505_52617432_52643783	0.0	2.0
10505_52617474_52643784	2.0	0.0
10506_52617481_52631976	2.0	0.0
10507_52617492_52631977	4.0	0.0
10508_52617499_52643784	6.0	0.0
10508_52617502_52643784	0.0	5.0
10509_59836839_60163928	0.0	5.0
10509_59837676_60163941	3.0	0.0
1050_32251263_32286163	0.0	8.0
1050_32251263_32286164	12.0	0.0
10510_59859971_60163936	0.0	3.0
10510_59859971_60163937	3.0	0.0
10510_59861257_60163961	2.0	0.0
10511_59970903_60163924	0.0	14.0
10511_59970903_60163938	12.0	0.0
10512_60016070_60163922	3.0	0.0
10513_60396984_60573873	0.0	6.0
10513_60396984_60573877	2.0	0.0
10514_60396999_60573870	10.0	0.0
10515_60397012_60528816	0.0	8.0
10515_60397036_60528826	16.0	0.0
10516_60397021_60538086	0.0	8.0
10516_60397204_60535919	0.0	3.0
10516_60397219_60538086	2.0	0.0
10516_60397265_60538318	0.0	2.0
10516_60397268_60535428	2.0	0.0
10517_72708356_72727645	7.0	0.0
10518_72707739_72727657	0.0	5.0
10518_72708367_72727625	160.0	0.0
10518_72708367_72727663	0.0	110.0
10518_72708633_72727618	2.0	0.0
10518_72708656_72727645	0.0	2.0
10518_72709065_72727630	2.0	0.0
10518_72709399_72727627	0.0	6.0
10518_72709417_72727645	38.0	0.0
10519_72708367_72711052	2.0	0.0
1051_32251264_32286163	0.0	180.0
1051_32251265_32286164	246.0	0.0
10520_72727893_72755450	0.0	3.0
10520_72727914_72756194	0.0	8.0
10520_72727925_72755447	4.0	0.0
10520_72727925_72756194	9.0	0.0
10521_72727914_72755453	2.0	0.0
10521_72727922_72756197	0.0	8.0
10522_72727730_72756194	0.0	73.0
10522_72727922_72755448	19.0	0.0
10522_72727922_72756194	69.0	0.0
10522_72727925_72755448	0.0	16.0
10523_72727893_72755449	0.0	3.0
10523_72727922_72755448	11.0	0.0
10523_72727922_72756194	26.0	28.0
10524_72727922_72756194	3.0	2.0
10525_72757442_72781900	0.0	2.0
10525_72758960_72781932	2.0	0.0
10525_72758960_72781938	0.0	6.0
10526_72758936_72781944	16.0	0.0
10526_72758960_72781950	0.0	25.0
10526_72759043_72781944	2.0	0.0
10527_72758942_72781944	3.0	0.0
10527_72758960_72781947	0.0	7.0
10527_72759043_72781900	2.0	0.0
10528_72757442_72781916	4.0	0.0
10528_72757442_72781933	0.0	13.0
10528_72758401_72781944	0.0	6.0
10528_72758933_72782082	0.0	295.0
10528_72758960_72781916	329.0	0.0
10528_72759043_72782069	0.0	353.0
10528_72759074_72781910	23.0	0.0
10528_72759194_72781944	0.0	2.0
10528_72759444_72781932	4.0	0.0
10528_72759444_72781944	0.0	7.0
10528_72759673_72781931	27.0	0.0
10528_72759673_72781944	0.0	27.0
10528_72759786_72781916	15.0	0.0
10528_72759786_72781918	0.0	15.0
10529_72757442_72781914	0.0	3.0
10529_72758401_72781918	3.0	0.0
10529_72758960_72781914	0.0	248.0
10529_72758960_72781916	160.0	0.0
10529_72759074_72781916	0.0	15.0
10529_72759074_72781944	9.0	0.0
10529_72759444_72781932	0.0	4.0
10529_72759673_72781932	15.0	0.0
10529_72759673_72781944	0.0	9.0
10529_72759786_72781944	5.0	2.0
1052_32251300_32286169	3.0	0.0
10530_72755398_72781947	2.0	0.0
10531_72761072_72781928	2.0	0.0
10532_72758956_72781916	9.0	0.0
10533_72782131_72908676	3.0	0.0
10534_72782138_73016144	15.0	22.0
10534_72782138_73016451	0.0	12.0
10534_72782138_73016456	9.0	0.0
10535_72782138_73016144	3.0	0.0
10536_72782132_72998904	12.0	0.0
10536_72782133_72998904	0.0	8.0
10537_72782133_73016144	2.0	0.0
10538_72782133_72827914	7.0	0.0
10539_72782138_73016142	2.0	0.0
1053_32292103_32333624	3.0	0.0
10540_72782138_73016456	2.0	0.0
10541_73686014_74134266	0.0	7.0
10541_73690703_74134398	6.0	0.0
10541_73694286_74134293	0.0	9.0
10541_73694287_74134384	4.0	0.0
10542_75284672_75482653	0.0	270.0
10542_75284672_75482656	75.0	0.0
10542_75285117_75482651	0.0	22.0
10542_75286934_75482169	3.0	0.0
10542_75286962_75482169	0.0	6.0
10543_75285116_75310273	4.0	0.0
10544_75284672_75310253	2.0	0.0
10545_75284673_75300339	2.0	0.0
10546_75284674_75326773	0.0	26.0
10546_75284675_75326810	3.0	0.0
10546_75285116_75326814	0.0	3.0
10547_75526437_75537841	2.0	0.0
10548_75549753_75605938	2.0	0.0
10549_75636283_75857758	2.0	0.0
1054_32292103_32333625	10.0	0.0
10550_75760340_75858676	2.0	0.0
10551_75760379_75858675	9.0	0.0
10552_75760695_75858675	5.0	0.0
10553_75760697_75858675	4.0	0.0
10554_75760704_75845368	8.0	0.0
10555_75760695_75858675	0.0	4.0
10555_75760714_75858675	17.0	0.0
10556_75636297_75858675	2.0	0.0
10557_75636295_75817233	0.0	3.0
10557_75636298_75817233	3.0	0.0
10558_75636304_75845368	0.0	6.0
